Dataora,wds_comuneimpianto,wdd_comuneimpianto,rnf_comuneimpianto,rhm_comuneimpianto,wds_comunelimitrofo1,wdd_comunelimitrofo1,rnf_comunelimitrofo1,rhm_comunelimitrofo1,wds_comunelimitrofo2,wdd_comunelimitrofo2,rnf_comunelimitrofo2,rhm_comunelimitrofo2,wds_comunelimitrofo3,wdd_comunelimitrofo3,rnf_comunelimitrofo3,rhm_comunelimitrofo3,wds_comunelimitrofo4,wdd_comunelimitrofo4,rnf_comunelimitrofo4,rhm_comunelimitrofo4,wds2_comuneimpianto,wds3_comuneimpianto,u_comuneimpianto,v_comuneimpianto,wds2_comunelimitrofo1,wds3_comunelimitrofo1,u_comunelimitrofo1,v_comunelimitrofo1,wds2_comunelimitrofo2,wds3_comunelimitrofo2,u_comunelimitrofo2,v_comunelimitrofo2,wds2_comunelimitrofo3,wds3_comunelimitrofo3,u_comunelimitrofo3,v_comunelimitrofo3,wds2_comunelimitrofo4,wds3_comunelimitrofo4,u_comunelimitrofo4,v_comunelimitrofo4,sin_ora,cos_ora,sin_giorno,cos_giorno,sin_mese,cos_mese,wds_comuneimpianto_rol3,wds_comuneimpianto_rol6,wds2_comuneimpianto_rol3,wds2_comuneimpianto_rol6,wds3_comuneimpianto_rol3,wds3_comuneimpianto_rol6,wds_comunelimitrofo1_rol3,wds_comunelimitrofo1_rol6,wds2_comunelimitrofo1_rol3,wds2_comunelimitrofo1_rol6,wds3_comunelimitrofo1_rol3,wds3_comunelimitrofo1_rol6,wds_comunelimitrofo2_rol3,wds_comunelimitrofo2_rol6,wds2_comunelimitrofo2_rol3,wds2_comunelimitrofo2_rol6,wds3_comunelimitrofo2_rol3,wds3_comunelimitrofo2_rol6,wds_comunelimitrofo3_rol3,wds_comunelimitrofo3_rol6,wds2_comunelimitrofo3_rol3,wds2_comunelimitrofo3_rol6,wds3_comunelimitrofo3_rol3,wds3_comunelimitrofo3_rol6,wds_comunelimitrofo4_rol3,wds_comunelimitrofo4_rol6,wds2_comunelimitrofo4_rol3,wds2_comunelimitrofo4_rol6,wds3_comunelimitrofo4_rol3,wds3_comunelimitrofo4_rol6,media_rol3_wds_tutti,media_rol6_wds_tutti,media_rol3_wds2_tutti,media_rol6_wds2_tutti,media_rol3_wds3_tutti,media_rol6_wds3_tutti,media_wds_tutti,std_wds_tutti,media_wds2_tutti,std_wds2_tutti,media_wds3_tutti,std_wds3_tutti,media_u_tutti,std_u_tutti,media_v_tutti,std_v_tutti,media_rnf_tutti,std_rnf_tutti,media_rhm_tutti,std_rhm_tutti
2025-01-03 07:00:00,39.2,229.0,0.0,75.1,43.3,231.2,0.0,80.2,40.0,229.2,0.0,85.1,36.9,227.5,0.1,89.0,40.2,229.1,0.0,84.0,1536.6400000000003,60236.288000000015,-25.71751393642789,-29.584615544732664,1874.8899999999996,81182.73699999998,-27.13194503208116,-33.74533388153281,1600.0,64000.0,-26.136824159604224,-30.279802226070245,1361.61,50243.40899999999,-24.929278661017864,-27.20553372829357,1616.0400000000002,64964.80800000001,-26.320580711437064,-30.385309460539105,0.9659258262890683,-0.25881904510252063,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,38.33333333333334,36.99999999999999,1469.6733333333334,1371.5,56355.09333333332,50928.52999999999,39.766666666666644,38.7,1582.1500000000003,1499.6566666666668,62977.919666666676,58188.84299999999,36.09999999999999,35.36666666666667,1304.0566666666666,1252.0633333333333,47138.12100000001,44371.14466666667,32.83333333333334,32.25,1078.9633333333334,1041.0649999999998,35488.03233333334,33639.849500000004,35.86666666666667,35.333333333333336,1287.22,1249.34,46226.22866666666,44207.215333333326,36.58,35.730000000000004,1344.4126666666666,1282.725,49637.079000000005,46267.1165,37.41,2.940412183610284,1408.3245555555554,220.1431870455367,53343.214633333344,12456.065274612052,-26.04722850011364,0.8089935575453238,-30.24011896823368,2.342412161912745,0.02,0.044721359549995794,82.67999999999999,5.271337591162228
2025-01-03 08:00:00,40.8,232.7,0.0,73.3,43.3,233.4,0.1,79.2,41.1,232.0,0.1,83.7,38.4,230.3,0.1,87.5,42.3,232.3,0.1,82.3,1664.6399999999999,67917.31199999999,-24.724326730841025,-32.45531801887974,1874.8899999999996,81182.73699999998,-25.816537086011177,-34.76199667577525,1689.21,69426.531,-25.303686635884546,-32.38724197323628,1474.56,56623.10399999999,-24.52868419259894,-29.544942913800778,1789.2899999999997,75686.96699999999,-25.86759379986066,-33.468755444524824,0.8660254037844387,-0.4999999999999998,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,38.76666666666667,37.81666666666666,1503.083333333334,1431.5250000000003,58287.20966666667,54242.31016666666,41.13333333333331,39.85,1694.8999999999999,1591.3116666666667,69960.06933333333,63681.208499999986,37.59999999999999,36.416666666666664,1417.3066666666666,1329.4483333333333,53558.49600000001,48659.019166666665,34.433333333333344,33.233333333333334,1189.3633333333335,1107.8333333333333,41210.448333333334,37048.58433333333,37.43333333333333,36.333333333333336,1405.8166666666666,1323.74,52968.206333333335,48367.73533333332,37.87333333333333,36.730000000000004,1442.094,1356.7716666666665,55196.88593333333,50399.77149999999,38.59444444444445,2.8530592510403765,1499.127888888889,217.93673676626437,58587.99587777778,12567.957741140626,-25.24816568903927,0.6127562082011875,-32.52365100524337,1.9234989249413672,0.08,0.044721359549995794,81.2,5.328226721902889
2025-01-03 09:00:00,37.9,232.5,0.0,72.4,42.1,233.2,0.0,79.1,40.6,230.8,0.1,83.5,38.5,228.7,0.1,87.3,41.2,230.9,0.1,81.3,1436.4099999999999,54439.93899999999,-23.07205815943052,-30.068091597037803,1772.41,74618.46100000001,-25.21889349750617,-33.71079071694167,1648.3600000000001,66923.41600000001,-25.660389688192954,-31.462746241389684,1482.25,57066.625,-25.410064216496068,-28.923669139885178,1697.4400000000003,69934.52800000002,-25.983843266169004,-31.973111971141684,0.7071067811865476,-0.7071067811865475,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,39.66666666666668,38.666666666666664,1574.0933333333335,1496.5500000000002,62490.86666666666,57978.64666666666,42.53333333333331,40.76666666666667,1810.26,1665.6533333333334,77095.49133333331,68209.97266666665,39.49999999999998,37.5,1562.6566666666668,1411.4566666666663,61913.38500000001,53326.48499999999,36.50000000000001,34.38333333333333,1335.2700000000002,1188.2183333333332,48956.067,41276.45583333333,39.86666666666667,37.63333333333333,1593.9133333333332,1423.58,63905.52866666666,54138.292333333324,39.61333333333333,37.79,1575.2386666666666,1437.0916666666667,62872.26773333333,54985.970499999996,39.154444444444444,2.1869060796152606,1539.9014444444445,168.1093676238288,60818.27734444444,9747.168734383808,-25.06904976555894,1.1525243519724877,-31.227681933279207,1.8323396997980899,0.06000000000000001,0.05477225575051661,80.72,5.5499549547721525
2025-01-03 10:00:00,40.8,230.9,0.0,71.7,44.7,232.6,0.0,78.4,43.2,230.7,0.0,83.0,40.8,228.8,0.1,86.7,43.4,232.1,0.0,80.9,1664.6399999999999,67917.31199999999,-25.731572943196486,-31.662693408315064,1998.0900000000001,89314.62300000002,-27.149700035630932,-35.510333537933185,1866.2400000000002,80621.56800000001,-27.362053697510174,-33.42989706018507,1664.6399999999999,67917.31199999999,-26.874529972842158,-30.698528282945556,1883.56,81746.50399999999,-26.659977684294134,-34.24624928182558,0.49999999999999994,-0.8660254037844387,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,39.30000000000001,38.81666666666666,1545.8966666666668,1507.785,60864.512999999984,58609.80316666666,42.89999999999998,41.333333333333336,1840.7299999999998,1711.4399999999998,78994.64499999997,70986.28233333332,40.566666666666656,38.333333333333336,1645.8566666666666,1474.9566666666667,66783.31566666668,56960.71833333333,37.93333333333334,35.38333333333333,1439.4733333333334,1259.2183333333332,54644.37933333332,45066.20583333333,41.23333333333333,38.550000000000004,1700.9233333333334,1494.0716666666667,70195.43433333332,58210.83149999999,40.38666666666666,38.483333333333334,1634.576,1489.4943333333333,66296.45746666666,57966.76823333333,40.48333333333333,2.479215185599654,1646.5014444444446,197.94174684586258,67255.56316666666,11926.862804474804,-26.755566866694778,0.6314705651465157,-33.109540314240895,1.9406757076353727,0.02,0.044721359549995794,80.14000000000001,5.6136440927440345
2025-01-03 11:00:00,44.1,232.7,0.0,71.4,44.3,232.5,0.0,78.6,42.7,230.9,0.0,82.6,40.8,229.2,0.0,86.2,43.1,232.7,0.0,80.2,1944.8100000000002,85766.12100000001,-26.724088451717876,-35.080380505700894,1962.4899999999998,86938.30699999999,-26.968131305086334,-35.145552974901705,1823.2900000000002,77854.48300000002,-26.929856977315936,-33.1371815817415,1664.6399999999999,67917.31199999999,-26.659560642796308,-30.88539827059165,1857.6100000000001,80062.99100000001,-26.118100051452164,-34.284907024846,0.258819045102521,-0.9659258262890682,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,39.83333333333334,39.29999999999999,1588.5633333333335,1545.8233333333335,63424.85433333332,60856.032,43.366666666666646,42.25,1881.7966666666669,1788.3483333333334,81705.27366666666,75832.6715,41.63333333333332,39.61666666666667,1734.6033333333335,1575.955,72323.83833333336,62941.16716666667,39.23333333333334,36.833333333333336,1540.4833333333333,1364.9233333333332,60535.68033333333,50873.064333333336,42.29999999999999,39.86666666666667,1790.0966666666664,1597.9566666666667,75789.333,64378.76966666666,41.273333333333326,39.57333333333334,1707.108666666667,1574.6013333333335,70755.79593333333,62976.34093333334,41.282222222222224,2.1352713171593876,1710.7593333333332,172.84777114215137,71146.6598888889,10544.740765608956,-26.679947485673722,0.3404193206074234,-33.70668407155635,1.7731126624200335,0.0,0.0,79.8,5.499090833947006
2025-01-03 12:00:00,43.5,232.5,0.0,71.5,43.9,232.4,0.0,78.9,42.6,231.2,0.1,82.5,40.8,229.9,0.1,85.8,42.8,232.8,0.0,79.9,1892.25,82312.875,-26.48112216187936,-34.51087030266872,1927.2099999999998,84604.51899999999,-26.785372695265657,-34.78151534329287,1814.7600000000002,77308.77600000001,-26.69332236412604,-33.19979730608078,1664.6399999999999,67917.31199999999,-26.28024409426457,-31.208793157472012,1831.8399999999997,78402.75199999998,-25.876842116109632,-34.091480491435604,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,40.933333333333344,40.3,1681.9533333333336,1628.0233333333333,69374.45733333332,65932.662,43.69999999999998,43.11666666666667,1910.996666666667,1860.628333333333,83623.797,80359.64416666665,42.16666666666666,40.833333333333336,1779.2966666666669,1670.9766666666667,75133.15566666669,68523.27033333333,40.03333333333334,38.266666666666666,1603.8433333333332,1469.5566666666664,64300.416333333334,56628.24166666666,42.56666666666666,41.21666666666667,1812.87,1703.3916666666667,77248.00766666666,70576.76816666666,41.879999999999995,40.74666666666666,1757.7920000000001,1666.5153333333333,73935.96680000001,68404.11726666665,41.782222222222224,1.6009479665293258,1750.1491111111109,131.12738809069134,73483.11028888889,8079.206675012656,-26.423380686329057,0.362778615228992,-33.55849132019,1.4436614731003483,0.04,0.05477225575051661,79.72,5.314320276385305
2025-01-03 13:00:00,44.5,234.2,0.0,70.6,44.1,233.5,0.0,78.0,43.2,232.6,0.0,81.3,41.4,231.5,0.1,84.5,43.8,234.3,0.0,79.4,1980.25,88121.125,-26.0306165369311,-36.092339945025024,1944.8100000000002,85766.12100000001,-26.23168489573417,-35.45008755321928,1866.2400000000002,80621.56800000001,-26.238636276046,-34.318711607130055,1713.9599999999998,70957.94399999999,-25.772105956797454,-32.399977693689934,1918.4399999999998,84027.67199999998,-25.55910505739793,-35.569258477861126,-0.2588190451025208,-0.9659258262890683,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,42.80000000000001,41.05,1833.9000000000003,1689.8983333333333,78665.436,69764.9745,44.299999999999976,43.599999999999994,1962.596666666667,1901.6633333333332,86952.483,82973.56399999998,42.833333333333314,41.7,1834.7633333333335,1740.3100000000002,78594.94233333335,72689.129,40.8,39.36666666666667,1664.6399999999999,1552.0566666666664,67917.31199999999,61280.84566666667,43.099999999999994,42.166666666666664,1857.6699999999998,1779.2966666666669,80070.74899999998,75133.09166666666,42.76666666666666,41.57666666666667,1830.7140000000004,1732.645,78440.18446666666,72368.32096666667,42.581111111111106,1.4741538690481477,1816.033,123.5751824146319,77569.13047777776,7783.499081764367,-25.96642974458133,0.29675401032885124,-34.76607505538509,1.4722861512525958,0.02,0.044721359549995794,78.75999999999999,5.171363456575067
2025-01-03 14:00:00,43.8,236.2,0.0,72.3,43.1,235.1,0.0,79.5,42.3,234.5,0.0,83.5,40.8,233.4,0.1,87.1,42.7,235.8,0.0,82.0,1918.4399999999998,84027.67199999998,-24.365747958913346,-36.39711975421558,1857.6100000000001,80062.99100000001,-24.659487145501767,-35.34854585015957,1789.2899999999997,75686.96699999999,-24.56373502657274,-34.437086426472305,1664.6399999999999,67917.31199999999,-24.32597489859714,-32.754952987797466,1823.2900000000002,77854.48300000002,-24.00096023428596,-35.316340521523806,-0.4999999999999997,-0.8660254037844388,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,44.03333333333334,41.93333333333333,1939.1033333333337,1763.8333333333333,85400.04033333332,74412.44733333332,44.09999999999997,43.73333333333333,1944.8366666666668,1913.3166666666666,85769.64899999999,83737.46133333333,42.833333333333314,42.233333333333334,1834.7633333333335,1784.6833333333334,78594.94233333335,75459.39033333336,41.00000000000001,40.11666666666667,1681.08,1610.7816666666665,68930.85599999999,64733.268166666654,43.23333333333333,42.76666666666667,1869.2966666666664,1829.6966666666665,80831.1383333333,78310.23566666666,43.03999999999999,42.156666666666666,1853.816,1780.4623333333334,79905.32519999999,75330.56056666667,42.57888888888889,1.2071622677754357,1814.9774444444442,101.5980144843851,77448.59025555554,6420.684738178719,-24.38318105277419,0.2542705278123731,-34.850809108033744,1.361921189888903,0.02,0.044721359549995794,80.88,5.53009945661016
2025-01-03 15:00:00,42.6,237.3,0.0,74.7,42.8,236.1,0.0,81.8,41.2,235.9,0.0,86.0,39.1,234.9,0.1,89.6,41.5,237.6,0.0,84.2,1814.7600000000002,77308.77600000001,-23.01423765234811,-35.84835931087004,1831.8399999999997,78402.75199999998,-23.87149066433073,-35.52452580208173,1697.4400000000003,69934.52800000002,-23.098326576005547,-34.11608578644678,1528.8100000000002,59776.471000000005,-22.4827053548922,-31.989653951318413,1722.25,71473.375,-22.23681199162838,-35.03960890833361,-0.7071067811865471,-0.7071067811865479,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,43.93333333333334,42.43333333333333,1930.3133333333335,1806.1333333333332,84820.55733333332,77097.50733333333,43.69999999999998,43.699999999999996,1909.876666666667,1910.4366666666665,83477.877,83550.837,42.69999999999999,42.43333333333333,1823.4300000000003,1801.3633333333335,77872.43700000002,76502.79633333335,41.0,40.51666666666666,1681.08,1642.4616666666664,68930.85599999999,66615.63616666665,43.099999999999994,42.833333333333336,1857.8566666666666,1835.3633333333335,80094.96899999998,78671.48833333333,42.88666666666666,42.38333333333333,1840.5113333333334,1799.1516666666666,79039.33926666665,76487.65303333334,42.23666666666667,1.3349127550113749,1786.227666666667,111.44874396274288,75635.3909,6987.842796773737,-22.940714447840993,0.6328196043926005,-34.50364675181011,1.5498439145442802,0.02,0.044721359549995794,83.26,5.5675847546310395
2025-01-03 16:00:00,42.3,239.0,0.0,76.2,41.7,237.3,0.0,82.6,40.2,236.4,0.0,87.3,38.1,235.0,0.1,90.8,41.0,237.7,0.0,86.2,1789.2899999999997,75686.96699999999,-21.7861105686953,-36.25817681969934,1738.8900000000003,72511.71300000002,-22.52802136391822,-35.090999607119265,1616.0400000000002,64964.80800000001,-22.246340279582434,-33.483433876546,1451.6100000000001,55306.34100000001,-21.853262224974866,-31.20969288741058,1681.0,68921.0,-21.908446324982904,-34.655735162096086,-0.8660254037844385,-0.5000000000000004,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,43.63333333333335,43.21666666666666,1904.4833333333336,1869.1916666666666,83152.52433333332,80908.98016666666,43.333333333333314,43.81666666666666,1878.0866666666668,1920.3416666666665,81410.62133333333,84181.55216666666,42.23333333333332,42.53333333333334,1784.3233333333335,1809.5433333333333,75414.35433333334,77004.64833333335,40.433333333333344,40.61666666666667,1635.8033333333333,1650.2216666666664,66217.24233333333,67067.27716666665,42.66666666666666,42.88333333333333,1821.3266666666666,1839.4983333333332,77785.17666666665,78927.96283333331,42.459999999999994,42.61333333333333,1804.804666666667,1817.759333333333,76795.9838,77618.08413333332,41.91111111111111,1.5736504254044652,1759.3100000000004,129.95099047180506,73964.0779111111,8063.515701379472,-22.064436152430744,0.3140034809722376,-34.13960767057425,1.9153873060442983,0.02,0.044721359549995794,84.62,5.541840849392915
2025-01-03 17:00:00,38.4,244.8,0.0,77.0,37.6,242.0,0.0,83.8,37.1,240.5,0.0,88.2,35.2,238.7,0.1,91.7,38.7,241.6,0.0,87.4,1474.56,56623.10399999999,-16.34992479609877,-34.74535881469516,1413.7600000000002,53157.376000000004,-17.652130760749493,-33.19882949149566,1376.41,51064.81100000001,-18.268914079838634,-32.290196319370274,1239.0400000000002,43614.20800000001,-18.287072738158727,-30.076950820674824,1497.6900000000003,57960.60300000001,-18.406656891019665,-34.04239976993805,-0.9659258262890683,-0.25881904510252063,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,42.900000000000006,43.46666666666666,1840.8300000000002,1889.9666666666665,79007.80499999998,82203.92266666667,42.53333333333331,43.31666666666667,1809.4466666666667,1877.1416666666667,76992.48533333333,81381.06716666666,41.23333333333331,42.03333333333333,1700.9233333333334,1767.8433333333335,70195.43433333335,74395.18833333334,39.33333333333334,40.166666666666664,1548.3533333333335,1614.7166666666665,61000.041333333334,64965.44866666666,41.73333333333333,42.483333333333334,1742.18,1805.7383333333335,72749.61933333334,76790.37883333332,41.54666666666666,42.29333333333333,1728.3466666666668,1791.081333333333,71989.07706666666,75947.20113333332,40.41333333333333,2.564069496123763,1639.9066666666668,204.2099390692885,66806.7662,12239.380207429174,-17.79293985317306,0.8587035330178906,-32.87074704323479,1.8122440491498213,0.02,0.044721359549995794,85.62,5.5769167108717
2025-01-03 18:00:00,26.1,277.9,0.0,79.0,23.0,267.3,0.0,84.7,27.4,251.5,0.0,88.8,28.1,245.5,0.0,92.1,32.2,250.7,0.0,88.2,681.21,17779.581000000002,3.5873026515695083,-25.852296990519864,529.0,12167.0,-1.0834483663217793,-22.97446712412531,750.7599999999999,20570.823999999997,-8.694147585499538,-25.984068152649858,789.6100000000001,22188.041000000005,-11.652880118640324,-25.569911711630862,1036.8400000000001,33386.24800000001,-10.642563445365798,-30.390390640979987,-1.0,-1.8369701987210297e-16,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,41.10000000000001,42.51666666666666,1692.8700000000001,1811.591666666667,69872.94899999998,77346.75316666666,40.69999999999998,42.199999999999996,1661.496666666667,1785.6866666666667,68023.94699999999,75750.912,39.49999999999998,41.1,1563.2966666666669,1693.3633333333335,61988.04900000003,69930.243,37.466666666666676,39.23333333333333,1406.486666666667,1543.783333333333,52899.006666666675,60914.931333333334,40.4,41.75,1633.6466666666665,1745.7516666666668,66118.32599999999,73106.64749999998,39.83333333333333,41.36,1591.5593333333334,1716.0353333333333,63780.455533333334,71409.89739999999,36.184444444444445,6.811779208021642,1355.0262222222225,459.10067118090416,52136.23057777779,23769.088418657957,-5.697147372851586,6.640729133969043,-26.154226923981174,2.6700887336173644,0.0,0.0,86.56,4.975238687741522
2025-01-03 19:00:00,18.3,212.7,0.7,86.6,13.8,298.0,1.0,88.6,16.6,261.7,0.5,91.0,18.4,260.0,0.3,92.9,19.9,264.8,0.2,90.4,334.89000000000004,6128.487000000001,-15.399647309599105,-9.886397864741085,190.44000000000003,2628.0720000000006,6.478707566445288,-12.184676781453195,275.56000000000006,4574.296000000001,-2.3963129366161566,-16.426128098544893,338.55999999999995,6229.503999999999,-3.1951264690715178,-18.120462655424625,396.00999999999993,7880.598999999998,-1.8035883459358222,-19.818099532457808,-0.9659258262890684,0.2588190451025203,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,35.6,39.61666666666666,1315.0200000000002,1609.7516666666668,50029.883999999984,66591.20416666665,34.09999999999997,38.71666666666667,1227.216666666667,1552.6516666666669,45945.363000000005,63677.99216666666,34.899999999999984,38.56666666666667,1247.736666666667,1516.03,45533.48100000002,60473.917666666675,33.80000000000001,37.11666666666667,1160.0866666666668,1397.945,40369.530000000006,53293.38616666666,37.29999999999999,39.983333333333334,1405.1766666666665,1613.2516666666668,53422.617,65603.89683333332,35.13999999999999,38.8,1271.0473333333334,1537.926,47060.175,61928.0794,30.446666666666665,9.7999254937239,1038.6884444444445,553.0698076154765,38158.81533333333,25051.713281280867,-3.263193498955463,7.8275907803516285,-15.287152986524319,4.142701385457719,0.54,0.3209361307176242,89.9,2.400000000000005
2025-01-03 20:00:00,15.8,294.8,1.7,89.4,13.0,247.2,1.9,91.8,12.6,247.9,1.7,94.2,11.8,264.3,1.3,95.4,13.1,274.0,1.0,92.1,249.64000000000001,3944.3120000000004,6.6273429026496045,-14.342884160819954,169.0,2197.0,-5.037702623877342,-11.984220970650505,158.76,2000.3759999999997,-4.740425715556008,-11.674260748985148,139.24,1643.0320000000004,-1.1719730469749428,-11.74165572554247,171.60999999999999,2248.091,0.9138098060480403,-13.068089058403698,-0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,27.600000000000012,35.24999999999999,830.2200000000003,1335.5249999999999,26843.723999999987,52925.76449999999,24.79999999999998,33.666666666666664,711.066666666667,1260.256666666667,22650.815999999995,49821.650666666654,27.033333333333314,34.13333333333333,800.91,1250.9166666666667,25403.310333333342,47799.37233333333,27.233333333333338,33.28333333333333,789.07,1168.7116666666666,24010.584333333336,42505.31283333334,30.266666666666662,36.00000000000001,976.8466666666667,1359.5133333333333,33075.81666666666,52912.71799999999,27.386666666666663,34.46666666666666,821.6226666666668,1274.9846666666667,26396.850266666665,49192.96366666666,25.037777777777773,9.23925473413998,758.0857777777778,471.20980750535404,25998.79204444444,20030.58962919901,-0.6817897355421296,4.786860678138588,-12.562222132880356,1.142644804364414,1.52,0.36331804249169897,92.58,2.319913791501745
2025-01-03 21:00:00,13.9,290.1,1.3,87.2,11.4,319.2,1.1,90.1,10.4,297.0,1.6,93.1,9.6,326.7,1.8,95.2,10.6,204.4,1.8,92.7,193.21,2685.619,4.776869754740066,-13.053410104116457,129.96,1481.544,8.629743634430021,-7.448994885487205,108.16000000000001,1124.864,4.7215011972912855,-9.266467851559028,92.16,884.7359999999999,8.02375066913539,-5.270619052782068,112.36,1191.0159999999998,-9.653246804545477,-4.378906956140143,-0.7071067811865477,0.7071067811865474,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,20.066666666666677,30.58333333333333,421.91333333333364,1057.3916666666667,9284.126666666658,39578.53783333333,16.599999999999977,28.650000000000002,296.1466666666668,978.8216666666667,5664.023999999995,36843.98549999999,18.86666666666665,29.183333333333337,395.0266666666667,979.1616666666665,9048.498666666675,35518.27383333334,19.43333333333334,28.45,422.47,914.4783333333331,10020.192333333334,31459.5995,21.73333333333333,31.066666666666666,534.8199999999998,1084.2333333333333,14504.979333333324,40311.65266666666,19.339999999999996,29.586666666666666,414.0753333333334,1002.8173333333332,9704.364199999996,36742.40986666667,20.035555555555554,7.9329428341935015,514.6875555555556,382.3348890261177,15973.44328888889,15804.123300779793,3.299723690210257,7.461708918153452,-7.88367977001698,3.4618883699307843,1.52,0.31144823004794875,91.66,3.082693627333083
2025-01-03 22:00:00,12.4,313.8,0.8,86.9,10.3,318.9,0.6,89.2,9.5,257.1,1.0,91.8,8.9,219.0,1.2,93.4,10.5,230.1,1.7,91.0,153.76000000000002,1906.6240000000003,8.582575355993045,-8.94982682841969,106.09000000000002,1092.7270000000003,7.761702940706864,-6.770965031679194,90.25,857.375,-2.120876102104033,-9.260231344816608,79.21000000000001,704.969,-6.916599056967041,-5.600951480343555,110.25,1157.625,-6.735221131476161,-8.055234094060642,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,16.00000000000001,25.799999999999997,259.24666666666695,787.1333333333333,4252.8059999999905,27141.34499999999,12.733333333333311,23.416666666666668,163.1333333333335,695.1750000000002,2102.205333333329,24023.78416666666,13.199999999999983,24.05,180.82666666666674,714.2816666666666,2566.51200000001,24049.996500000005,13.266666666666673,23.53333333333333,189.98666666666665,675.0366666666666,2919.0906666666665,21644.31033333334,14.533333333333326,25.916666666666668,226.65999999999983,815.9183333333334,3773.235333333323,28597.926166666657,13.946666666666662,24.543333333333333,203.97066666666674,737.5090000000001,3122.769866666664,25091.472433333332,16.27,6.3602598030194315,349.7972222222223,289.64659602137993,9786.035433333333,11342.932964842888,0.11431640123053484,7.608218463088478,-7.727441755863938,1.531986098368652,1.06,0.42190046219457966,90.46000000000001,2.499599967994878
2025-01-03 23:00:00,11.9,305.5,0.3,86.6,10.2,308.6,0.2,88.7,9.7,246.4,0.3,90.8,9.3,189.1,0.4,91.9,10.1,205.6,0.7,91.6,141.61,1685.159,6.910365172960186,-9.687974668440196,104.03999999999999,1061.2079999999999,6.363571886435743,-7.971508818671947,94.08999999999999,912.6729999999998,-3.883385615801884,-8.888718476753724,86.49000000000001,804.3570000000002,-9.182948402783477,-1.4708700254666949,102.00999999999999,1030.301,-9.108508516691648,-4.364066062900021,-0.25881904510252157,0.9659258262890681,0.5712682150947923,0.8207634412072763,0.49999999999999994,0.8660254037844387,14.033333333333344,20.816666666666663,198.87000000000032,514.545,2845.518333333324,14844.621166666662,11.566666666666643,18.183333333333334,135.01666666666685,423.04166666666674,1590.423666666662,12120.619833333325,10.833333333333316,18.933333333333334,119.05666666666674,459.9833333333332,1327.538333333343,13365.424333333334,10.100000000000007,18.666666666666668,103.53666666666668,446.3033333333333,1077.579,12544.081666666667,11.399999999999997,20.833333333333332,131.4066666666665,554.1266666666667,1532.2439999999904,17304.030333333325,11.586666666666662,19.486666666666668,137.57733333333343,479.6,1674.6606666666637,14035.755466666664,13.771111111111109,4.379753502280779,240.9417777777778,178.9478020510879,5603.051911111109,6291.618540541142,-1.780181095176216,7.980838347680452,-6.476627610446516,3.459990151455199,0.38,0.19235384061671343,89.92,2.237632677630537
2025-01-04 00:00:00,12.0,314.1,0.1,88.3,10.8,320.0,0.1,90.4,10.4,220.3,0.1,91.5,10.1,156.8,0.1,92.1,10.4,195.9,0.2,91.7,144.0,1728.0,8.35095355910777,-8.617515573158267,116.64000000000001,1259.7120000000002,8.27327998568496,-6.942106184614628,108.16000000000001,1124.864,-7.931750628835159,-6.72661370690878,102.00999999999999,1030.301,-9.283266926477868,3.978813286868604,108.16000000000001,1124.864,-10.002109619311797,-2.849175874401297,0.0,1.0,0.72479278722912,0.6889669190756866,0.49999999999999994,0.8660254037844387,12.733333333333343,16.399999999999995,162.86000000000033,292.3866666666667,2092.467333333324,5688.296999999996,10.63333333333331,13.616666666666667,113.3633333333335,204.755,1211.8263333333286,3437.925166666657,9.86666666666665,14.366666666666667,97.50000000000007,246.26333333333318,964.9706666666763,5006.734666666666,9.266666666666675,14.35,85.95333333333333,254.2116666666665,798.0206666666667,5409.106500000001,10.399999999999993,16.066666666666666,108.20666666666652,321.5133333333334,1126.3139999999903,7815.646666666657,10.579999999999995,14.959999999999999,113.57666666666674,263.8259999999999,1238.7197999999971,5471.541999999996,12.093333333333332,2.3400566402044816,164.3988888888889,78.72706525104518,2654.603333333331,2247.7127268288677,-2.118578725966419,9.55088500716448,-4.231319610442873,5.052973753160197,0.12000000000000002,0.044721359549995794,90.79999999999998,1.5329709716755893
