Dataora;WDS;WDD;RNF;RHM
2024-01-03 09:00:00;40.6;235.8;0;67
2024-01-03 10:00:00;41.6;235.8;0;63.7
2024-01-03 11:00:00;43.3;237.6;0;61
2024-01-03 12:00:00;43;238.5;0;59.3
2024-01-03 13:00:00;43.3;238;0;61.2
2024-01-03 14:00:00;40.8;236.2;0;63
2024-01-03 15:00:00;39.4;236.6;0;67.1
2024-01-03 16:00:00;36.7;236.4;0;70.6
2024-01-03 17:00:00;34.7;234.2;0;73.1
2024-01-03 18:00:00;31.8;233.6;0;74.3
2024-01-03 19:00:00;29.6;231.7;0;74.6
2024-01-03 20:00:00;29.2;231.1;0;73.6
2024-01-03 21:00:00;29.8;231.4;0;74.8
2024-01-03 22:00:00;33.8;232.1;0;74.5
2024-01-03 23:00:00;38.1;233.3;0;75.4
2024-01-04 00:00:00;37.2;238.9;0;75.3
2024-01-04 01:00:00;37.6;238.6;0;75.4
2024-01-04 02:00:00;34.4;238.2;0;75.8
2024-01-04 03:00:00;34.1;235.8;0;75.4
2024-01-04 04:00:00;35.4;233.7;0;74.9
2024-01-04 05:00:00;33.5;234.3;0;77.2
2024-01-04 06:00:00;35.4;239.8;0;77.5
2024-01-04 07:00:00;34;239.7;0;76.6
2024-01-04 08:00:00;33.7;242.2;0;72.6
2024-01-04 09:00:00;31.7;242.9;0;69.9
2024-01-04 10:00:00;31.8;243.9;0;65.3
2024-01-04 11:00:00;30.7;245.2;0;60.1
2024-01-04 12:00:00;28.9;246.6;0;57.2
2024-01-04 13:00:00;27.6;245.8;0;56.4
2024-01-04 14:00:00;25.1;243.4;0;58.2
2024-01-04 15:00:00;22.5;240.1;0;62.7
2024-01-04 16:00:00;20;237.3;0;70.4
2024-01-04 17:00:00;18.7;235.5;0;74.8
2024-01-04 18:00:00;18.2;233.1;0;77.7
2024-01-04 19:00:00;17.3;231.8;0;78.8
2024-01-04 20:00:00;16.2;230.8;0;79.7
2024-01-04 21:00:00;14.8;230.1;0;80.9
2024-01-04 22:00:00;12.5;220;0;83.2
2024-01-04 23:00:00;12.4;216;0;85.1
2024-01-05 00:00:00;12.1;210.9;0;85.9
2024-01-05 01:00:00;11.7;209.9;0;84.4
2024-01-05 02:00:00;10.3;201.6;0;84.1
2024-01-05 03:00:00;9.2;195.2;0;84
2024-01-05 04:00:00;8.8;194.9;0;84.3
2024-01-05 05:00:00;9.4;196.6;0;84
2024-01-05 06:00:00;11.1;199.5;0;85.4
2024-01-05 07:00:00;12.3;197.5;0;82.8
2024-01-05 08:00:00;12.1;187.6;0;78.2
2024-01-05 09:00:00;13.4;192.4;0;72
2024-01-05 10:00:00;15.8;206.1;0;67.9
2024-01-05 11:00:00;15.4;204.3;0;67.6
2024-01-05 12:00:00;15.1;204.8;0;65.5
2024-01-05 13:00:00;12.7;196.7;0.2;66.4
2024-01-05 14:00:00;10.5;175.4;0.1;66.8
2024-01-05 15:00:00;8.9;167.6;0;68.8
2024-01-05 16:00:00;7.4;160.6;0;74.1
2024-01-05 17:00:00;6.7;169.8;0;78
2024-01-05 18:00:00;6.6;187.2;0;79
2024-01-05 19:00:00;6.2;193.6;0;76.8
2024-01-05 20:00:00;6.2;192.3;0;74.5
2024-01-05 21:00:00;6.7;187;0;72.9
2024-01-05 22:00:00;6.7;186.9;0;72
2024-01-05 23:00:00;7.5;190.6;0;72.2
2024-01-06 00:00:00;8.5;191.1;0;72.6
2024-01-06 01:00:00;8.1;185.2;0;74.4
2024-01-06 02:00:00;7.9;180.9;0;75
2024-01-06 03:00:00;7.3;174.7;0;74.7
2024-01-06 04:00:00;6.7;166.2;0;74.5
2024-01-06 05:00:00;6.6;170.1;0;73.7
2024-01-06 06:00:00;7.5;162.9;0;73.9
2024-01-06 07:00:00;8.5;157;0;72
2024-01-06 08:00:00;8.7;153.4;0.1;71.4
2024-01-06 09:00:00;8.1;146.7;0;68.5
2024-01-06 10:00:00;8.3;141.7;0;64
2024-01-06 11:00:00;7.5;134;0.1;63.1
2024-01-06 12:00:00;8.8;104.5;0.1;69.4
2024-01-06 13:00:00;5.8;137.7;0.2;72.8
2024-01-06 14:00:00;5.5;124.8;0.1;78.8
2024-01-06 15:00:00;5.3;230.6;0.3;86.1
2024-01-06 16:00:00;6.1;275.7;0.3;88.8
2024-01-06 17:00:00;6.6;259.9;0.5;90.9
2024-01-06 18:00:00;4.7;271.1;0.4;92.5
2024-01-06 19:00:00;5.4;267.7;0;92.3
2024-01-06 20:00:00;5;279.3;0.1;92
2024-01-06 21:00:00;6.1;281;0.1;92.2
2024-01-06 22:00:00;8.1;279.7;0.2;91.3
2024-01-06 23:00:00;6.8;301.7;0.4;91.5
2024-01-07 00:00:00;5.6;284.8;0.3;91.7
2024-01-07 01:00:00;4.4;254.4;0.5;92.9
2024-01-07 02:00:00;4.5;256.7;0.6;92.9
2024-01-07 03:00:00;4.5;251.6;0.4;92.5
2024-01-07 04:00:00;4.2;215.6;0.1;92.3
2024-01-07 05:00:00;4.2;212.7;0;92.3
2024-01-07 06:00:00;2.7;218.4;0;91.5
2024-01-07 07:00:00;2.9;207.6;0.1;92.1
2024-01-07 08:00:00;2.9;192.9;0.1;91.2
2024-01-07 09:00:00;3;166;0.2;87.8
2024-01-07 10:00:00;3.9;125.5;0.4;85.9
2024-01-07 11:00:00;5.2;135.5;0.5;85.4
2024-01-07 12:00:00;9.4;178.9;0.9;86.1
2024-01-07 13:00:00;14.1;197.4;0.7;83.9
2024-01-07 14:00:00;24.1;213;0.7;80.6
2024-01-07 15:00:00;28.5;218.6;0.5;79.8
2024-01-07 16:00:00;26.8;247.4;0.6;78.3
2024-01-07 17:00:00;23.6;246.6;0.8;78.6
2024-01-07 18:00:00;18.3;244.4;0.9;79.8
2024-01-07 19:00:00;13.7;238.2;1.2;82.2
2024-01-07 20:00:00;11.5;235.5;1.2;83.4
2024-01-07 21:00:00;8;227;0.9;85.4
2024-01-07 22:00:00;7.5;219.7;0.9;86.7
2024-01-07 23:00:00;7.5;206;0.9;87.8
2024-01-08 00:00:00;7.7;215.7;0.7;88.8
2024-01-08 01:00:00;5.6;224.6;0.3;88.7
2024-01-08 02:00:00;5.1;222;0.2;90.4
2024-01-08 03:00:00;5;228.8;0.2;90.8
2024-01-08 04:00:00;5.8;233.4;0.2;89.9
2024-01-08 05:00:00;5.3;230.6;0.3;89.8
2024-01-08 06:00:00;5.9;242;0.3;91.1
2024-01-08 07:00:00;6.2;252.5;0.5;90.7
2024-01-08 08:00:00;7;273.3;0.9;90.6
2024-01-08 09:00:00;8.8;275.3;1;88.3
2024-01-08 10:00:00;12.6;277.1;1.1;84
2024-01-08 11:00:00;12.8;283.1;0.9;84.3
2024-01-08 12:00:00;10.6;284.6;1;82.7
2024-01-08 13:00:00;9.9;270.3;0.8;85.4
2024-01-08 14:00:00;10.2;272.9;0.7;88.1
2024-01-08 15:00:00;11.9;162.1;0.7;91.5
2024-01-08 16:00:00;15.1;168.1;0.5;95.6
2024-01-08 17:00:00;13.2;186.8;0.7;96.3
2024-01-08 18:00:00;10.7;239.1;0.5;95.6
2024-01-08 19:00:00;10.8;234.4;0.4;94.7
2024-01-08 20:00:00;18.2;296.1;0.9;93.4
2024-01-08 21:00:00;20.3;326.6;0.5;93.1
2024-01-08 22:00:00;23.1;332.2;0.7;92.6
2024-01-08 23:00:00;26.4;331.9;0.7;92
2024-01-09 00:00:00;27.7;315.4;1.3;91.8
2024-01-09 01:00:00;26.6;327.9;1;89.9
2024-01-09 02:00:00;24.5;328;0.7;88.7
2024-01-09 03:00:00;23.3;328.2;0.6;87.6
2024-01-09 04:00:00;22.5;327.2;0.3;86.6
2024-01-09 05:00:00;21.2;327.2;0.2;85.6
2024-01-09 06:00:00;20.5;325.9;0.1;85.5
2024-01-09 07:00:00;19.5;309.2;0;84.7
2024-01-09 08:00:00;20.2;310;0;81.8
2024-01-09 09:00:00;20.3;329.1;0;80.6
2024-01-09 10:00:00;20.4;332.8;0;79.2
2024-01-09 11:00:00;20.1;317.1;0;77.7
2024-01-09 12:00:00;20.3;321;0;77.5
2024-01-09 13:00:00;19.6;320.2;0;77.9
2024-01-09 14:00:00;18.9;319.8;0;78.3
2024-01-09 15:00:00;16.9;318.9;0;80.6
2024-01-09 16:00:00;14;315.2;0;83.2
2024-01-09 17:00:00;12.4;321.3;0;82.8
2024-01-09 18:00:00;11.8;315.5;0;82.9
2024-01-09 19:00:00;11.1;310.5;0;83
2024-01-09 20:00:00;10.2;293.1;0;83.7
2024-01-09 21:00:00;9.7;291.9;0;84.2
2024-01-09 22:00:00;9;305.8;0;85.1
2024-01-09 23:00:00;8.6;289.3;0;86
2024-01-10 00:00:00;8.7;299;0;87.4
2024-01-10 01:00:00;7.7;288.7;0;87.6
2024-01-10 02:00:00;7.4;284.2;0;89.3
2024-01-10 03:00:00;7.5;282.3;0;89.6
2024-01-10 04:00:00;7.3;288.2;0;89.6
2024-01-10 05:00:00;6.3;287;0;90.1
2024-01-10 06:00:00;6.6;293.3;0;89.4
2024-01-10 07:00:00;6.8;296.6;0;89.7
2024-01-10 08:00:00;7.3;275.2;0;86.9
2024-01-10 09:00:00;8.3;280.5;0;83.7
2024-01-10 10:00:00;9.5;207.3;0;80.1
2024-01-10 11:00:00;9.8;208;0;77.2
2024-01-10 12:00:00;10.1;193.8;0;79.7
2024-01-10 13:00:00;10;169.2;0;80.3
2024-01-10 14:00:00;9.6;173.3;0;81.2
2024-01-10 15:00:00;9.3;172.7;0;84.2
2024-01-10 16:00:00;7.3;196.2;0;88.8
2024-01-10 17:00:00;6.2;262.5;0;91.1
2024-01-10 18:00:00;6.2;263.3;0;91
2024-01-10 19:00:00;5.6;257.2;0;91.6
2024-01-10 20:00:00;5.2;257.3;0;91.7
2024-01-10 21:00:00;5;255.8;0;91.6
2024-01-10 22:00:00;5.2;243.9;0;91.8
2024-01-10 23:00:00;5.1;248.1;0;92.4
2024-01-11 00:00:00;5.7;238.5;0;92.7
2024-01-11 01:00:00;6.2;254.6;0;94.8
2024-01-11 02:00:00;6.1;247.3;0.1;94.7
2024-01-11 03:00:00;6.3;256.9;0.1;95
2024-01-11 04:00:00;6.8;258.9;0.1;95.1
2024-01-11 05:00:00;6.8;276.7;0.1;95.8
2024-01-11 06:00:00;7;276.8;0.1;96.4
2024-01-11 07:00:00;6.9;275.5;0.1;96.2
2024-01-11 08:00:00;7.2;241;0.1;95.2
2024-01-11 09:00:00;8.7;184.1;0.1;93.5
2024-01-11 10:00:00;10.1;180.2;0.1;91.2
2024-01-11 11:00:00;11;177.3;0.1;89.1
2024-01-11 12:00:00;10.5;178.9;0.1;90.2
2024-01-11 13:00:00;10.8;92;0.2;89
2024-01-11 14:00:00;10.7;100.5;0.1;88.3
2024-01-11 15:00:00;11.2;153;0.1;89.2
2024-01-11 16:00:00;12.4;245.3;0.2;92.1
2024-01-11 17:00:00;12.6;283.7;0.2;93
2024-01-11 18:00:00;12.4;308.3;0.1;93.5
2024-01-11 19:00:00;12.3;307;0.1;93.7
2024-01-11 20:00:00;12.6;305.1;0;93.4
2024-01-11 21:00:00;12.6;304.4;0;94.1
2024-01-11 22:00:00;14.2;305.6;0.1;94.6
2024-01-11 23:00:00;14.4;302.1;0.1;94.3
2024-01-12 00:00:00;13.3;299.2;0;92.5
2024-01-12 01:00:00;14.3;312;0;92.5
2024-01-12 02:00:00;15.5;313.7;0.1;92.2
2024-01-12 03:00:00;16.8;311.7;0.1;92.2
2024-01-12 04:00:00;18.3;324.6;0;89.8
2024-01-12 05:00:00;19.2;324.7;0;88
2024-01-12 06:00:00;21.6;308.5;0.1;85.6
2024-01-12 07:00:00;23.7;325;0;83.2
2024-01-12 08:00:00;25.1;327.8;0;79.6
2024-01-12 09:00:00;29.5;328.7;0;76.4
2024-01-12 10:00:00;32.1;334.7;0;70.7
2024-01-12 11:00:00;31.6;342;0;67.4
2024-01-12 12:00:00;28.8;341.7;0;66.7
2024-01-12 13:00:00;27.9;341.1;0;68.6
2024-01-12 14:00:00;27.6;339.8;0;66.8
2024-01-12 15:00:00;24.8;334.6;0;69.6
2024-01-12 16:00:00;21.1;328.4;0;74.9
2024-01-12 17:00:00;19.5;331.2;0;74.5
2024-01-12 18:00:00;16.5;313.7;0;74.4
2024-01-12 19:00:00;14.7;326.9;0;76.3
2024-01-12 20:00:00;14.5;323.4;0;77.2
2024-01-12 21:00:00;14;325.3;0;77.5
2024-01-12 22:00:00;13.5;322.9;0;80.6
2024-01-12 23:00:00;16.2;328.3;0.1;83.6
2024-01-13 00:00:00;17.1;328;0.1;81.4
2024-01-13 01:00:00;15.8;326.8;0;78.9
2024-01-13 02:00:00;14.1;322.3;0;78.5
2024-01-13 03:00:00;14.2;325.2;0;76.8
2024-01-13 04:00:00;14.8;320.3;0;77.4
2024-01-13 05:00:00;16.1;317.6;0;76.5
2024-01-13 06:00:00;17.2;316.5;0;74.4
2024-01-13 07:00:00;17.8;315.6;0;72.8
2024-01-13 08:00:00;18.3;317.3;0;70.3
2024-01-13 09:00:00;19;319.6;0;68.7
2024-01-13 10:00:00;19.9;325.5;0;66.5
2024-01-13 11:00:00;20;332.2;0;64.9
2024-01-13 12:00:00;19.4;335.2;0;67.7
2024-01-13 13:00:00;17.1;319.1;0;65.6
2024-01-13 14:00:00;13.7;317.9;0;65.6
2024-01-13 15:00:00;9;310.7;0;68.9
2024-01-13 16:00:00;6;272.2;0;77.9
2024-01-13 17:00:00;7.1;246.7;0;81
2024-01-13 18:00:00;8.2;233.5;0;79.6
2024-01-13 19:00:00;9;229.3;0;80.5
2024-01-13 20:00:00;9.5;227.6;0;80.9
2024-01-13 21:00:00;11;227.6;0;79
2024-01-13 22:00:00;13;230.8;0;75.5
2024-01-13 23:00:00;14.4;232.4;0;75.4
2024-01-14 00:00:00;15.9;232.7;0;75.8
2024-01-14 01:00:00;16;232.6;0;76.3
2024-01-14 02:00:00;15.2;235.7;0;79
2024-01-14 03:00:00;14;236.4;0;80.2
2024-01-14 04:00:00;12.5;235.6;0;81.7
2024-01-14 05:00:00;11.9;229.4;0;83.9
2024-01-14 06:00:00;12.8;226.5;0;83.7
2024-01-14 07:00:00;12.5;226.9;0;82.4
2024-01-14 08:00:00;11.4;227.8;0;79.1
2024-01-14 09:00:00;11.7;235.4;0;75.2
2024-01-14 10:00:00;15.7;237.7;0;72
2024-01-14 11:00:00;20.3;240.1;0;70.4
2024-01-14 12:00:00;23.9;246.8;0;68
2024-01-14 13:00:00;23.4;248;0;66.5
2024-01-14 14:00:00;23.1;245.7;0;68.7
2024-01-14 15:00:00;20.6;240.5;0;74.1
2024-01-14 16:00:00;17.6;234.1;0;79.6
2024-01-14 17:00:00;17.7;230.1;0;81.4
2024-01-14 18:00:00;19.7;229.9;0;80.8
2024-01-14 19:00:00;22;230.7;0;80.8
2024-01-14 20:00:00;22.5;231.8;0;80.6
2024-01-14 21:00:00;21.2;224.6;0;81.1
2024-01-14 22:00:00;20.2;224.3;0;80.4
2024-01-14 23:00:00;19.8;223.1;0;79
2024-01-15 00:00:00;17.9;212.4;0;78.1
2024-01-15 01:00:00;16.7;205.4;0.1;76.3
2024-01-15 02:00:00;14.3;193.7;0.1;80
2024-01-15 03:00:00;11.2;183.1;0.1;84.4
2024-01-15 04:00:00;10.9;182;0.1;86.5
2024-01-15 05:00:00;10.6;178;0.1;86.2
2024-01-15 06:00:00;9.6;178.6;0.1;88
2024-01-15 07:00:00;9;177.1;0;87.4
2024-01-15 08:00:00;9.2;187;0;86.5
2024-01-15 09:00:00;13.2;211.5;0;81.8
2024-01-15 10:00:00;17.6;233.8;0;78.9
2024-01-15 11:00:00;23.9;240.1;0;75.7
2024-01-15 12:00:00;27.4;240.1;0;73.2
2024-01-15 13:00:00;31.1;242.9;0;72.8
2024-01-15 14:00:00;31.7;242.5;0;72.9
2024-01-15 15:00:00;30.3;242.3;0;74.8
2024-01-15 16:00:00;28.1;240.3;0;77.8
2024-01-15 17:00:00;28.7;239.2;0;79.4
2024-01-15 18:00:00;28.9;238.1;0;80.1
2024-01-15 19:00:00;27.4;236.7;0;80.8
2024-01-15 20:00:00;27.7;236.7;0;81.5
2024-01-15 21:00:00;28;235.5;0;81
2024-01-15 22:00:00;28.9;237.9;0;79.9
2024-01-15 23:00:00;27;241.5;0;79.8
2024-01-16 00:00:00;23.4;244.5;0;81.2
2024-01-16 01:00:00;23.1;241.7;0;81.3
2024-01-16 02:00:00;22.1;242.7;0;81.2
2024-01-16 03:00:00;20.1;243.2;0;81.7
2024-01-16 04:00:00;17.4;243.7;0;83.6
2024-01-16 05:00:00;15.7;241.6;0;84.8
2024-01-16 06:00:00;13.7;241.9;0;84.1
2024-01-16 07:00:00;12.2;241.5;0;84
2024-01-16 08:00:00;10.2;245.4;0;80.2
2024-01-16 09:00:00;7.2;266.2;0;75.2
2024-01-16 10:00:00;5.7;257.9;0;72
2024-01-16 11:00:00;5.7;254.5;0;67.4
2024-01-16 12:00:00;6.8;196;0;63.8
2024-01-16 13:00:00;7.1;203.8;0.1;64.9
2024-01-16 14:00:00;7.7;220.3;0;66.4
2024-01-16 15:00:00;6.4;178.1;0.1;73.3
2024-01-16 16:00:00;8.4;190;0;81
2024-01-16 17:00:00;9.3;202.8;0;84.2
2024-01-16 18:00:00;11.4;205.3;0;86
2024-01-16 19:00:00;13.6;211.9;0;85.8
2024-01-16 20:00:00;15.7;219.4;0;84.8
2024-01-16 21:00:00;17.4;224.1;0;83.2
2024-01-16 22:00:00;17.3;227.5;0;82.7
2024-01-16 23:00:00;18.2;229.7;0;83.4
2024-01-17 00:00:00;21.8;229.9;0;82.6
2024-01-17 01:00:00;22.5;229.5;0;81.4
2024-01-17 02:00:00;23.2;230.8;0;81.9
2024-01-17 03:00:00;22.9;230.2;0;82
2024-01-17 04:00:00;21.5;224.2;0;82.6
2024-01-17 05:00:00;18.3;219.7;0;82.5
2024-01-17 06:00:00;18.3;220.4;0;81.9
2024-01-17 07:00:00;16.9;210.4;0;80.9
2024-01-17 08:00:00;17.2;205.7;0;78.3
2024-01-17 09:00:00;20.1;211.1;0;74.3
2024-01-17 10:00:00;22.2;213.7;0;72.9
2024-01-17 11:00:00;23.2;214.6;0;75
2024-01-17 12:00:00;24.8;218;0;75.7
2024-01-17 13:00:00;27.4;217.6;0;75.2
2024-01-17 14:00:00;30.8;222.3;0;76
2024-01-17 15:00:00;34.4;223.8;0;76.3
2024-01-17 16:00:00;31.7;224;0.2;77.3
2024-01-17 17:00:00;32.3;221;0.1;76.4
2024-01-17 18:00:00;34.3;223;0.1;75.2
2024-01-17 19:00:00;33.7;222;0;73.9
2024-01-17 20:00:00;32.3;223.1;0;70.4
2024-01-17 21:00:00;30;220.1;0;68.6
2024-01-17 22:00:00;19;203.8;0;70
2024-01-17 23:00:00;17.7;197.7;0;69.7
2024-01-18 00:00:00;14.4;196.1;0;70.9
2024-01-18 01:00:00;17.5;183.1;0;68.2
2024-01-18 02:00:00;19.7;188.1;0;67.2
2024-01-18 03:00:00;20.1;197.8;0;67.1
2024-01-18 04:00:00;18;203.1;0;71
2024-01-18 05:00:00;22.9;211.6;0;76.4
2024-01-18 06:00:00;26.6;223.9;0;77.3
2024-01-18 07:00:00;27.3;225.6;0;77
2024-01-18 08:00:00;29.1;229.6;0;72.7
2024-01-18 09:00:00;28.9;233.2;0;70.2
2024-01-18 10:00:00;31.7;232;0;71.3
2024-01-18 11:00:00;34.6;234.5;0;70.6
2024-01-18 12:00:00;38.6;237.8;0;67.4
2024-01-18 13:00:00;41;241;0;65.2
2024-01-18 14:00:00;43.6;242.6;0;64
2024-01-18 15:00:00;45;242.6;0;66.4
2024-01-18 16:00:00;43.3;242.9;0;69.4
2024-01-18 17:00:00;43;243.3;0;70.7
2024-01-18 18:00:00;45;240.7;0;72.1
2024-01-18 19:00:00;44.4;239.9;0;72.9
2024-01-18 20:00:00;41;241.2;0;72.2
2024-01-18 21:00:00;38.9;241.6;0;72.3
2024-01-18 22:00:00;34.8;244.8;0;73.5
2024-01-18 23:00:00;35.8;243.1;0;73.1
2024-01-19 00:00:00;39;239.9;0;71.9
2024-01-19 01:00:00;40.8;240.5;0;69.2
2024-01-19 02:00:00;41.1;242.2;0;70.2
2024-01-19 03:00:00;38.8;239.5;0;71.6
2024-01-19 04:00:00;36.9;237;0;71.9
2024-01-19 05:00:00;33.3;233.5;0;72.4
2024-01-19 06:00:00;30.5;234.7;0;72.2
2024-01-19 07:00:00;28;233.5;0;71.3
2024-01-19 08:00:00;26.6;234.5;0;69
2024-01-19 09:00:00;25.3;234.5;0;65.9
2024-01-19 10:00:00;26.4;236.8;0;62.8
2024-01-19 11:00:00;28.3;241.3;0;60.2
2024-01-19 12:00:00;25.6;237;0;58.9
2024-01-19 13:00:00;27.1;236.8;0;58.8
2024-01-19 14:00:00;25.7;242.7;0;61.7
2024-01-19 15:00:00;22.8;240.2;0;65.3
2024-01-19 16:00:00;22.1;232.8;0;68.4
2024-01-19 17:00:00;21.6;234.3;0;70.9
2024-01-19 18:00:00;20.7;240.4;0;72
2024-01-19 19:00:00;14.1;261.1;0.1;76.1
2024-01-19 20:00:00;11.5;284.1;0;81.1
2024-01-19 21:00:00;11.2;296.3;0.1;84.5
2024-01-19 22:00:00;15.2;320.5;0.6;91.5
2024-01-19 23:00:00;20.5;323.2;1.5;90.7
2024-01-20 00:00:00;26.2;311.9;1.1;92.8
2024-01-20 01:00:00;25.2;315.6;1.9;93
2024-01-20 02:00:00;26.7;311.3;1.4;89.1
2024-01-20 03:00:00;25.2;307.4;1.2;87.7
2024-01-20 04:00:00;25.5;311.5;1.3;90.3
2024-01-20 05:00:00;25.3;313.6;1.3;86.4
2024-01-20 06:00:00;24.7;326.5;1.1;87.3
2024-01-20 07:00:00;24.6;312.6;0.8;87.1
2024-01-20 08:00:00;23.9;312.3;0.7;85.2
2024-01-20 09:00:00;23.2;312.9;0.6;85.9
2024-01-20 10:00:00;23.4;284.1;0.5;84.7
2024-01-20 11:00:00;24.7;231.4;0.2;79.4
2024-01-20 12:00:00;25.7;287.3;0.1;78.7
2024-01-20 13:00:00;26.5;287.6;0.1;74
2024-01-20 14:00:00;24.6;281.2;0.1;72.1
2024-01-20 15:00:00;25.3;250.9;0;67.8
2024-01-20 16:00:00;22.5;265.4;0;63.6
2024-01-20 17:00:00;21.2;272.1;0;64
2024-01-20 18:00:00;21.1;322.2;0;64.6
2024-01-20 19:00:00;20.2;334.4;0;65.4
2024-01-20 20:00:00;19.9;331.3;0;65.1
2024-01-20 21:00:00;20.9;327.1;0;66.3
2024-01-20 22:00:00;21.1;326;0;66.5
2024-01-20 23:00:00;22.1;326.6;0;66.3
2024-01-21 00:00:00;22.7;326.7;0;67.1
2024-01-21 01:00:00;23.1;311.1;0;67.1
2024-01-21 02:00:00;23.2;327.7;0;66.3
2024-01-21 03:00:00;23.5;310.8;0;66.2
2024-01-21 04:00:00;24.1;325.7;0;65
2024-01-21 05:00:00;24.7;326.4;0;64.4
2024-01-21 06:00:00;24.9;328;0;66.4
2024-01-21 07:00:00;25.1;328.5;0;67
2024-01-21 08:00:00;24.5;329.5;0;65.1
2024-01-21 09:00:00;26.3;313.7;0;62.1
2024-01-21 10:00:00;29.6;329.3;0;60.4
2024-01-21 11:00:00;30.9;328.1;0;58.4
2024-01-21 12:00:00;29.6;277.8;0;57.9
2024-01-21 13:00:00;29.1;275.2;0;59.5
2024-01-21 14:00:00;28.1;272.2;0;61.5
2024-01-21 15:00:00;26;306.1;0;65
2024-01-21 16:00:00;22.5;323.2;0;67.6
2024-01-21 17:00:00;20;320.8;0;71.6
2024-01-21 18:00:00;17.8;323;0;72.9
2024-01-21 19:00:00;16.4;318.6;0;74.6
2024-01-21 20:00:00;15.8;312.3;0;76.6
2024-01-21 21:00:00;15.5;310;0;77.6
2024-01-21 22:00:00;14;304.5;0;77.3
2024-01-21 23:00:00;12.2;301.6;0;76.6
2024-01-22 00:00:00;10.5;296.7;0;75.7
2024-01-22 01:00:00;10.1;294.3;0;74.1
2024-01-22 02:00:00;9.4;289.4;0;75.2
2024-01-22 03:00:00;9;287.3;0;76.4
2024-01-22 04:00:00;8.1;276.8;0;77.3
2024-01-22 05:00:00;7.7;265.5;0;77.1
2024-01-22 06:00:00;7.3;258.4;0;78.5
2024-01-22 07:00:00;6.7;252.1;0;77.3
2024-01-22 08:00:00;6.1;244.9;0;73.3
2024-01-22 09:00:00;5;277.9;0;63.6
2024-01-22 10:00:00;5.4;278.6;0;60.2
2024-01-22 11:00:00;4.9;225.1;0;57.6
2024-01-22 12:00:00;5.4;225.4;0;56
2024-01-22 13:00:00;3.2;143.5;0;54.5
2024-01-22 14:00:00;2.9;126.1;0;55.5
