Dataora;WDS;WDD;RNF;RHM
2024-01-04 06:00:00;35.3;239.1;0;77.6
2024-01-04 07:00:00;34.2;239;0;76.6
2024-01-04 08:00:00;33.9;242;0;72.7
2024-01-04 09:00:00;31.8;243.1;0;69.8
2024-01-04 10:00:00;31.8;244.5;0;65.2
2024-01-04 11:00:00;30.4;246.1;0;59.9
2024-01-04 12:00:00;28.7;246.8;0;57.2
2024-01-04 13:00:00;27;245.7;0;56.9
2024-01-04 14:00:00;24.9;243.3;0;58.7
2024-01-04 15:00:00;21.6;240.3;0;63
2024-01-04 16:00:00;19.4;239;0;69.9
2024-01-04 17:00:00;18.1;236.2;0;73.1
2024-01-04 18:00:00;17;234.4;0;76.4
2024-01-04 19:00:00;16.2;232.5;0;77.9
2024-01-04 20:00:00;15.8;232.3;0;79.1
2024-01-04 21:00:00;14.4;230.5;0;79.7
2024-01-04 22:00:00;13.2;225.9;0;81.3
2024-01-04 23:00:00;12.8;220.5;0;82.6
2024-01-05 00:00:00;11.9;214.2;0;84.5
2024-01-05 01:00:00;11.7;209.9;0;84.4
2024-01-05 02:00:00;10.3;201.6;0;84.1
2024-01-05 03:00:00;9.2;195.2;0;84
2024-01-05 04:00:00;8.8;194.8;0;84.3
2024-01-05 05:00:00;9.5;196.6;0;84.1
2024-01-05 06:00:00;11.1;199.4;0;85.5
2024-01-05 07:00:00;12.3;197.5;0;82.9
2024-01-05 08:00:00;12.1;187.6;0;78.3
2024-01-05 09:00:00;13.4;192.6;0;72.2
2024-01-05 10:00:00;15.8;206.4;0;68.1
2024-01-05 11:00:00;15.4;205;0;67.7
2024-01-05 12:00:00;14.3;202.5;0;67.3
2024-01-05 13:00:00;11.7;189.9;0.1;67
2024-01-05 14:00:00;9.9;180.5;0.1;68
2024-01-05 15:00:00;8.5;172.3;0;70.2
2024-01-05 16:00:00;7.6;162.7;0;74.9
2024-01-05 17:00:00;6.5;171.7;0;77.9
2024-01-05 18:00:00;6.2;186.7;0;79
2024-01-05 19:00:00;6.3;192.9;0;77.2
2024-01-05 20:00:00;6.3;192.5;0;74.8
2024-01-05 21:00:00;6.5;189.4;0;72.8
2024-01-05 22:00:00;6.3;190.6;0;72.2
2024-01-05 23:00:00;6.4;191.5;0;72
2024-01-06 00:00:00;7.8;181.7;0;73.7
2024-01-06 01:00:00;8.1;185.2;0;74.4
2024-01-06 02:00:00;7.9;180.9;0;75
2024-01-06 03:00:00;7.3;174.7;0;74.7
2024-01-06 04:00:00;6.7;166.3;0;74.5
2024-01-06 05:00:00;6.6;170.2;0;73.7
2024-01-06 06:00:00;7.4;163;0;73.8
2024-01-06 07:00:00;8.4;157.2;0;71.8
2024-01-06 08:00:00;8.7;153.5;0.1;71.2
2024-01-06 09:00:00;8.2;146.6;0;68.2
2024-01-06 10:00:00;8.5;142.7;0;63.4
2024-01-06 11:00:00;7.6;136.3;0;62.4
2024-01-06 12:00:00;8.4;123.3;0.1;64
2024-01-06 13:00:00;7.5;114.4;0.1;68
2024-01-06 14:00:00;5.8;95.5;0;72.5
2024-01-06 15:00:00;3.9;191.2;0.1;80.9
2024-01-06 16:00:00;4.5;284.7;0.2;87.1
2024-01-06 17:00:00;4.6;268.6;0.7;91.2
2024-01-06 18:00:00;4.8;269;0.4;92.1
2024-01-06 19:00:00;4.2;276.5;0.1;92
2024-01-06 20:00:00;5;251.8;0.1;91
2024-01-06 21:00:00;5;257.2;0.2;89.8
2024-01-06 22:00:00;4.9;275.5;0.2;89
2024-01-06 23:00:00;5.5;277.6;0.3;89.9
2024-01-07 00:00:00;4.7;280.8;0.3;93
2024-01-07 01:00:00;4.4;254.4;0.5;92.9
2024-01-07 02:00:00;4.5;256.6;0.6;92.9
2024-01-07 03:00:00;4.5;251.6;0.4;92.5
2024-01-07 04:00:00;4.2;215.7;0.1;92.4
2024-01-07 05:00:00;4.2;212.9;0;92.4
2024-01-07 06:00:00;2.8;217.3;0;91.7
2024-01-07 07:00:00;2.8;206.3;0.1;92.3
2024-01-07 08:00:00;3;190.6;0.1;91.4
2024-01-07 09:00:00;3.1;161.5;0.2;88.1
2024-01-07 10:00:00;4;125.7;0.4;86.4
2024-01-07 11:00:00;5.6;139.5;0.6;86
2024-01-07 12:00:00;9.1;175;0.9;84.9
2024-01-07 13:00:00;17.3;208.1;1;82.3
2024-01-07 14:00:00;23.3;215.9;1;80.5
2024-01-07 15:00:00;25.5;232.9;1.1;79.5
2024-01-07 16:00:00;24.2;237.6;0.8;77.5
2024-01-07 17:00:00;20.5;233.7;0.7;79.5
2024-01-07 18:00:00;18.7;231;0.6;80.6
2024-01-07 19:00:00;17.4;236.3;0.6;81.5
2024-01-07 20:00:00;14.3;234.9;0.7;82.4
2024-01-07 21:00:00;12;237.9;0.7;83.8
2024-01-07 22:00:00;10.2;238.4;0.4;83.6
2024-01-07 23:00:00;9.2;237.1;0.2;84.8
2024-01-08 00:00:00;6.5;226.9;0.8;86.8
2024-01-08 01:00:00;5.6;224.6;0.3;88.7
2024-01-08 02:00:00;5.1;222;0.2;90.4
2024-01-08 03:00:00;5;228.8;0.2;90.8
2024-01-08 04:00:00;5.8;233.5;0.2;90
2024-01-08 05:00:00;5.4;230.8;0.3;89.9
2024-01-08 06:00:00;5.4;242.5;0.3;90.3
2024-01-08 07:00:00;6.6;246;0.6;90.4
2024-01-08 08:00:00;7.2;273.3;0.9;90.5
2024-01-08 09:00:00;8.9;278.7;1.1;86.2
2024-01-08 10:00:00;11.9;275.6;1.2;85.3
2024-01-08 11:00:00;13.1;286.8;1.3;88.5
2024-01-08 12:00:00;16.8;300.3;1.8;91.1
2024-01-08 13:00:00;17.6;304.9;1.9;92.2
2024-01-08 14:00:00;18.1;279.8;1.2;92.4
2024-01-08 15:00:00;16.3;287.4;1.2;94.4
2024-01-08 16:00:00;17.9;160.6;0.9;94.5
2024-01-08 17:00:00;17;213.5;0.9;94.9
2024-01-08 18:00:00;16.8;293.2;1.1;93.2
2024-01-08 19:00:00;18;316.2;1.4;92.4
2024-01-08 20:00:00;21;321.4;0.9;91.8
2024-01-08 21:00:00;24.3;322;0.8;91.3
2024-01-08 22:00:00;27.3;323.3;1.1;90.1
2024-01-08 23:00:00;28.5;325.4;1.2;88.9
2024-01-09 00:00:00;27.7;329.2;1.5;90.9
2024-01-09 01:00:00;26.5;327.9;1;89.9
2024-01-09 02:00:00;24.4;328;0.7;88.7
2024-01-09 03:00:00;23.3;328.2;0.6;87.6
2024-01-09 04:00:00;22.6;327.3;0.3;86.6
2024-01-09 05:00:00;21.3;327.5;0.2;85.5
2024-01-09 06:00:00;20.7;326.4;0.1;85.4
2024-01-09 07:00:00;19.6;310;0;84.5
2024-01-09 08:00:00;20.3;310.7;0;81.6
2024-01-09 09:00:00;20.4;329.2;0;80.4
2024-01-09 10:00:00;20.6;331.6;0;79
2024-01-09 11:00:00;20.4;330.2;0;77.5
2024-01-09 12:00:00;20.8;315.8;0;75.4
2024-01-09 13:00:00;20.3;315.3;0;75.4
2024-01-09 14:00:00;19;312.7;0;76.2
2024-01-09 15:00:00;16.8;313;0;79
2024-01-09 16:00:00;13;310.9;0;83.2
2024-01-09 17:00:00;11.8;321.3;0;82.9
2024-01-09 18:00:00;11.6;315.3;0;82.6
2024-01-09 19:00:00;11.6;312;0;82.2
2024-01-09 20:00:00;10.3;292;0;82.3
2024-01-09 21:00:00;8.9;288.1;0;83.5
2024-01-09 22:00:00;8.4;301.2;0;85.6
2024-01-09 23:00:00;8.4;287.9;0;87.4
2024-01-10 00:00:00;8.3;300.5;0;87.1
2024-01-10 01:00:00;7.7;288.6;0;87.6
2024-01-10 02:00:00;7.4;284.2;0;89.3
2024-01-10 03:00:00;7.5;282.3;0;89.6
2024-01-10 04:00:00;7.3;288.3;0;89.7
2024-01-10 05:00:00;6.2;287.2;0;90.2
2024-01-10 06:00:00;6.6;293.4;0;89.4
2024-01-10 07:00:00;6.8;296.4;0;89.7
2024-01-10 08:00:00;7.2;275;0;86.9
2024-01-10 09:00:00;8.3;280.5;0;83.7
2024-01-10 10:00:00;9.4;207.4;0;80.1
2024-01-10 11:00:00;9.8;209.2;0;77
2024-01-10 12:00:00;9.5;171;0;75.7
2024-01-10 13:00:00;9.3;172.1;0;75.9
2024-01-10 14:00:00;9.6;129.4;0;76.7
2024-01-10 15:00:00;9.1;169.2;0;80.8
2024-01-10 16:00:00;7;198.5;0;86.2
2024-01-10 17:00:00;5.7;261.5;0;88.7
2024-01-10 18:00:00;5.1;229.6;0;89.1
2024-01-10 19:00:00;4.5;248.1;0;90.2
2024-01-10 20:00:00;4.3;224.1;0;90.7
2024-01-10 21:00:00;4.7;237;0;90.3
2024-01-10 22:00:00;5.1;240.6;0;90.5
2024-01-10 23:00:00;5.5;226.3;0;90.6
2024-01-11 00:00:00;6;251.5;0;94.8
2024-01-11 01:00:00;6.2;254.5;0;94.8
2024-01-11 02:00:00;6.1;247.2;0.1;94.7
2024-01-11 03:00:00;6.3;256.9;0.1;95
2024-01-11 04:00:00;6.8;259.1;0.1;95.1
2024-01-11 05:00:00;6.8;277.2;0.1;95.8
2024-01-11 06:00:00;7;277.4;0.1;96.4
2024-01-11 07:00:00;6.9;276;0.1;96.2
2024-01-11 08:00:00;7.1;241.3;0.1;95.1
2024-01-11 09:00:00;8.6;184.3;0.1;93.4
2024-01-11 10:00:00;9.9;180.3;0.1;91.1
2024-01-11 11:00:00;10.9;177.3;0.1;89
2024-01-11 12:00:00;10.7;174.5;0.1;87.2
2024-01-11 13:00:00;10.8;172.9;0.1;86
2024-01-11 14:00:00;12.1;172.6;0.1;86
2024-01-11 15:00:00;13.9;186;0.1;88.8
2024-01-11 16:00:00;13.3;273.9;0.1;92.4
2024-01-11 17:00:00;12.5;274.3;0.1;93.6
2024-01-11 18:00:00;12.2;276.2;0.1;93.7
2024-01-11 19:00:00;11.5;276.1;0.1;93.6
2024-01-11 20:00:00;12.1;275.7;0.1;93.3
2024-01-11 21:00:00;13.8;307.4;0.1;93.4
2024-01-11 22:00:00;15.1;303;0.1;93.2
2024-01-11 23:00:00;14.7;314.5;0;93.1
2024-01-12 00:00:00;13.8;307.7;0;93
2024-01-12 01:00:00;14.3;312;0;92.5
2024-01-12 02:00:00;15.5;313.7;0.1;92.1
2024-01-12 03:00:00;16.8;311.7;0.1;92.2
2024-01-12 04:00:00;18.3;324.6;0;89.9
2024-01-12 05:00:00;19.1;324.7;0;88.2
2024-01-12 06:00:00;21.5;308.5;0.1;85.8
2024-01-12 07:00:00;23.5;324.8;0;83.3
2024-01-12 08:00:00;24.9;327.5;0;79.7
2024-01-12 09:00:00;29.3;328.4;0;76.3
2024-01-12 10:00:00;31.9;334.5;0;70.7
2024-01-12 11:00:00;31.5;342.1;0;67.4
2024-01-12 12:00:00;29.9;341;0;67.1
2024-01-12 13:00:00;29.7;341.9;0;68
2024-01-12 14:00:00;28.6;339.6;0;67
2024-01-12 15:00:00;26.8;335.3;0;69.4
2024-01-12 16:00:00;21.4;335.7;0;74.4
2024-01-12 17:00:00;18.3;330.5;0;78
2024-01-12 18:00:00;15.6;324.2;0;80.1
2024-01-12 19:00:00;16.1;327.1;0;81
2024-01-12 20:00:00;16.9;328.9;0;80.1
2024-01-12 21:00:00;16.5;330.9;0;77.8
2024-01-12 22:00:00;14.9;327.8;0;77.5
2024-01-12 23:00:00;15.2;327.1;0;81.2
2024-01-13 00:00:00;17.3;326.9;0;78.6
2024-01-13 01:00:00;15.8;326.8;0;78.8
2024-01-13 02:00:00;14.1;322.3;0;78.5
2024-01-13 03:00:00;14.2;325.2;0;76.8
2024-01-13 04:00:00;14.8;320.2;0;77.5
2024-01-13 05:00:00;16;317.5;0;76.7
2024-01-13 06:00:00;17.1;316.1;0;74.7
2024-01-13 07:00:00;17.7;315.5;0;73.1
2024-01-13 08:00:00;18.3;317.4;0;70.4
2024-01-13 09:00:00;19;319.7;0;68.6
2024-01-13 10:00:00;20;325.3;0;66.2
2024-01-13 11:00:00;19.9;331.7;0;64.6
2024-01-13 12:00:00;18.5;334.8;0;63.7
2024-01-13 13:00:00;16.2;336.2;0;62.7
2024-01-13 14:00:00;13;335.8;0;63.9
2024-01-13 15:00:00;8.3;312.7;0;67.5
2024-01-13 16:00:00;5.2;284.4;0;76.9
2024-01-13 17:00:00;6.4;244.7;0;81.8
2024-01-13 18:00:00;7.7;232.7;0;80.7
2024-01-13 19:00:00;8.6;229.2;0;82.2
2024-01-13 20:00:00;9.6;228.5;0;81.3
2024-01-13 21:00:00;10.8;226.5;0;78.6
2024-01-13 22:00:00;12.8;229.6;0;74.7
2024-01-13 23:00:00;14.5;230.9;0;74
2024-01-14 00:00:00;15.6;232.7;0;75.9
2024-01-14 01:00:00;16;232.6;0;76.3
2024-01-14 02:00:00;15.2;235.7;0;79
2024-01-14 03:00:00;14;236.4;0;80.2
2024-01-14 04:00:00;12.6;235.7;0;81.7
2024-01-14 05:00:00;11.9;229.6;0;84
2024-01-14 06:00:00;12.8;226.7;0;84.1
2024-01-14 07:00:00;12.5;226.9;0;82.9
2024-01-14 08:00:00;11.4;227.1;0;79.6
2024-01-14 09:00:00;11.6;234.8;0;75.7
2024-01-14 10:00:00;15.7;236.9;0;72.3
2024-01-14 11:00:00;20.4;239.7;0;70.5
2024-01-14 12:00:00;23.4;242.9;0;69.8
2024-01-14 13:00:00;23.8;243.7;0;68.4
2024-01-14 14:00:00;23.8;241.9;0;70
2024-01-14 15:00:00;22.3;238.6;0;73.4
2024-01-14 16:00:00;20.9;233.6;0;77.9
2024-01-14 17:00:00;20.6;230.9;0;80.4
2024-01-14 18:00:00;21.6;231;0;81
2024-01-14 19:00:00;22.5;230.1;0;80.6
2024-01-14 20:00:00;22.9;228;0;80.4
2024-01-14 21:00:00;22.8;225.2;0.1;80.1
2024-01-14 22:00:00;20.2;216.4;0;79.9
2024-01-14 23:00:00;20;212.6;0;77.9
2024-01-15 00:00:00;22.1;226;0;76
2024-01-15 01:00:00;16.7;205.4;0.1;76.3
2024-01-15 02:00:00;14.3;193.7;0.1;80
2024-01-15 03:00:00;11.2;183.1;0.1;84.4
2024-01-15 04:00:00;10.9;182.1;0.1;86.6
2024-01-15 05:00:00;10.6;178;0.1;86.3
2024-01-15 06:00:00;9.6;178.6;0.1;88.1
2024-01-15 07:00:00;9;176.8;0;87.5
2024-01-15 08:00:00;9.1;186.8;0;86.7
2024-01-15 09:00:00;13.2;211.1;0;82
2024-01-15 10:00:00;17.6;232.2;0;79.2
2024-01-15 11:00:00;24;238.7;0;75.8
2024-01-15 12:00:00;28.5;241.6;0;72.9
2024-01-15 13:00:00;32.6;242.6;0;72.6
2024-01-15 14:00:00;32.4;240.3;0;72.4
2024-01-15 15:00:00;31.1;237.9;0;74.9
2024-01-15 16:00:00;29.5;237.2;0;78.6
2024-01-15 17:00:00;29.9;238.5;0;79.1
2024-01-15 18:00:00;29.3;236.5;0;80.2
2024-01-15 19:00:00;29.6;236.7;0;80.3
2024-01-15 20:00:00;28;237;0;80.6
2024-01-15 21:00:00;27.4;236.7;0;80.7
2024-01-15 22:00:00;26.9;237.6;0;80.3
2024-01-15 23:00:00;26.2;241;0;79.9
2024-01-16 00:00:00;26;240.7;0;80.3
2024-01-16 01:00:00;23.1;241.7;0;81.3
2024-01-16 02:00:00;22.1;242.7;0;81.2
2024-01-16 03:00:00;20.1;243.2;0;81.7
2024-01-16 04:00:00;17.4;243.6;0;83.6
2024-01-16 05:00:00;15.7;241.2;0;84.9
2024-01-16 06:00:00;13.7;241;0;84.1
2024-01-16 07:00:00;12.3;239.8;0;84
2024-01-16 08:00:00;10.3;241.6;0;80.1
2024-01-16 09:00:00;7.3;258.3;0;75
2024-01-16 10:00:00;5.9;249.6;0;71.8
2024-01-16 11:00:00;5.8;257;0;67.6
2024-01-16 12:00:00;6.2;222;0;67
2024-01-16 13:00:00;6.6;229.1;0;66.4
2024-01-16 14:00:00;8.1;234.3;0;68.8
2024-01-16 15:00:00;7.6;174.1;0;74.4
2024-01-16 16:00:00;9;188.3;0;81.4
2024-01-16 17:00:00;10.2;210;0;83.6
2024-01-16 18:00:00;12.8;213.8;0;84.3
2024-01-16 19:00:00;14.4;217.8;0;84.3
2024-01-16 20:00:00;15.1;219.1;0;84.3
2024-01-16 21:00:00;17.3;228.6;0;84
2024-01-16 22:00:00;18.6;232.3;0;82.7
2024-01-16 23:00:00;19.6;231.7;0;82.9
2024-01-17 00:00:00;20.4;230.4;0;82
2024-01-17 01:00:00;22.4;229.5;0;81.5
2024-01-17 02:00:00;23.2;230.8;0;81.9
2024-01-17 03:00:00;22.9;230.2;0;82
2024-01-17 04:00:00;21.5;224.3;0;82.6
2024-01-17 05:00:00;18.4;220.1;0;82.5
2024-01-17 06:00:00;18.3;220.8;0;81.9
2024-01-17 07:00:00;16.8;210.7;0;80.9
2024-01-17 08:00:00;17.1;205.7;0;78.4
2024-01-17 09:00:00;20.1;211.1;0;74.4
2024-01-17 10:00:00;22.3;213.9;0;72.7
2024-01-17 11:00:00;23.8;215.4;0;74.5
2024-01-17 12:00:00;25.3;217;0;74.8
2024-01-17 13:00:00;27.1;218.8;0;74.9
2024-01-17 14:00:00;30.6;221.9;0;75.2
2024-01-17 15:00:00;34;224;0.1;76.1
2024-01-17 16:00:00;33.5;225.9;0.1;77.2
2024-01-17 17:00:00;35.3;224.3;0.1;77.8
2024-01-17 18:00:00;38.8;224.8;0;74.9
2024-01-17 19:00:00;36.6;223.9;0;73.7
2024-01-17 20:00:00;34.6;223.7;0;71.6
2024-01-17 21:00:00;34.9;224.3;0;69.1
2024-01-17 22:00:00;22.6;212;0.1;70.2
2024-01-17 23:00:00;13.4;186.1;0;70.7
2024-01-18 00:00:00;18.1;204;0;68.1
2024-01-18 01:00:00;17.5;183.1;0;68.1
2024-01-18 02:00:00;19.7;188.1;0;67.1
2024-01-18 03:00:00;20.1;197.8;0;67.1
2024-01-18 04:00:00;18;203;0;71.1
2024-01-18 05:00:00;22.8;211.3;0;76.5
2024-01-18 06:00:00;26.6;223.4;0;77.5
2024-01-18 07:00:00;27.3;225.3;0;77.2
2024-01-18 08:00:00;29.2;228.4;0;72.8
2024-01-18 09:00:00;29;233.1;0;70.4
2024-01-18 10:00:00;31.9;232.1;0;71.3
2024-01-18 11:00:00;35;234.6;0;70.4
2024-01-18 12:00:00;37.6;240.3;0;67.5
2024-01-18 13:00:00;41.2;243.7;0;63.9
2024-01-18 14:00:00;42.2;244.3;0;64.3
2024-01-18 15:00:00;42.4;243.4;0;66.4
2024-01-18 16:00:00;39.8;243.4;0;69.7
2024-01-18 17:00:00;39.8;243.6;0;71
2024-01-18 18:00:00;42.7;241.2;0;72.5
2024-01-18 19:00:00;43.3;239.4;0;72
2024-01-18 20:00:00;43.3;241.5;0;72.5
2024-01-18 21:00:00;42.1;240.7;0;73.5
2024-01-18 22:00:00;40.6;239.5;0;73.7
2024-01-18 23:00:00;39.6;237.9;0;73.7
2024-01-19 00:00:00;38.8;239.5;0;70.2
2024-01-19 01:00:00;40.8;240.5;0;69.2
2024-01-19 02:00:00;41.1;242.2;0;70.2
2024-01-19 03:00:00;38.8;239.5;0;71.6
2024-01-19 04:00:00;36.8;237;0;71.9
2024-01-19 05:00:00;33.2;233.4;0;72.5
2024-01-19 06:00:00;30.3;234.6;0;72.3
2024-01-19 07:00:00;27.8;233.4;0;71.3
2024-01-19 08:00:00;26.5;234.3;0;68.9
2024-01-19 09:00:00;25.4;234.5;0;65.6
2024-01-19 10:00:00;26.7;237.2;0;62.6
2024-01-19 11:00:00;28.7;242.1;0;60
2024-01-19 12:00:00;27.4;242.2;0;59
2024-01-19 13:00:00;29.3;241.1;0;60.1
2024-01-19 14:00:00;29;242.5;0.1;61.4
2024-01-19 15:00:00;28.1;242.1;0;64.1
2024-01-19 16:00:00;26.3;236.8;0;65.2
2024-01-19 17:00:00;25.1;238.6;0;66
2024-01-19 18:00:00;22.2;243.2;0;67.1
2024-01-19 19:00:00;16.6;265.1;0;71.9
2024-01-19 20:00:00;9.6;314.6;0;79
2024-01-19 21:00:00;11.2;199.5;0.1;88.8
2024-01-19 22:00:00;15.1;325.2;0.2;90.1
2024-01-19 23:00:00;21.1;311;1.3;90.1
2024-01-20 00:00:00;24.5;332.6;1.4;92.3
2024-01-20 01:00:00;25.2;315.2;1.9;93
2024-01-20 02:00:00;26.6;310.7;1.4;89.1
2024-01-20 03:00:00;25.2;307.4;1.2;87.7
2024-01-20 04:00:00;25.5;313.1;1.3;90.3
2024-01-20 05:00:00;25.3;317.3;1.3;86.4
2024-01-20 06:00:00;24.8;331.5;1.1;87.2
2024-01-20 07:00:00;24.7;317.6;0.8;86.8
2024-01-20 08:00:00;24;316.2;0.7;84.9
2024-01-20 09:00:00;23.3;315.4;0.6;85.6
2024-01-20 10:00:00;23.9;285.6;0.5;83.9
2024-01-20 11:00:00;25.3;247.2;0.2;78.6
2024-01-20 12:00:00;27.1;288.9;0.1;74.1
2024-01-20 13:00:00;28.2;307.1;0;69.4
2024-01-20 14:00:00;28.7;293.9;0;67.8
2024-01-20 15:00:00;28.1;313;0;63.4
2024-01-20 16:00:00;24.6;334.8;0;65.8
2024-01-20 17:00:00;23;331.4;0;68.4
2024-01-20 18:00:00;22.6;314.9;0;66.9
2024-01-20 19:00:00;21.5;330.2;0;66.4
2024-01-20 20:00:00;20.9;330.9;0;66
2024-01-20 21:00:00;21.3;312.6;0;65.7
2024-01-20 22:00:00;21.4;327.6;0;65.9
2024-01-20 23:00:00;22.1;328;0;65.7
2024-01-21 00:00:00;23.3;326.8;0;66.8
2024-01-21 01:00:00;23.1;311.2;0;67
2024-01-21 02:00:00;23.2;327.8;0;66.3
2024-01-21 03:00:00;23.5;310.8;0;66.2
2024-01-21 04:00:00;24;325.4;0;65.1
2024-01-21 05:00:00;24.6;326;0;64.6
2024-01-21 06:00:00;24.8;327.7;0;66.6
2024-01-21 07:00:00;25;328.6;0;67
2024-01-21 08:00:00;24.4;329.9;0;64.9
2024-01-21 09:00:00;26.2;329.5;0;61.8
2024-01-21 10:00:00;29.5;327.1;0;60.2
2024-01-21 11:00:00;30.9;324.2;0;58.6
2024-01-21 12:00:00;30.9;321.2;0;59.4
2024-01-21 13:00:00;29.7;323.1;0;61.1
2024-01-21 14:00:00;27.8;309.9;0;62.6
2024-01-21 15:00:00;24.4;314.4;0;67.9
2024-01-21 16:00:00;20;313;0;73.1
2024-01-21 17:00:00;17.5;306.1;0;74.8
2024-01-21 18:00:00;16.3;317.9;0;72.6
2024-01-21 19:00:00;15.3;311.7;0;71.6
2024-01-21 20:00:00;14.6;308.8;0;71.3
2024-01-21 21:00:00;14;304.1;0;71.6
2024-01-21 22:00:00;12.6;299.6;0;72.4
2024-01-21 23:00:00;11.2;298.5;0;70.8
2024-01-22 00:00:00;11.2;300;0;74
2024-01-22 01:00:00;10.1;294.5;0;74.1
2024-01-22 02:00:00;9.4;289.7;0;75.2
2024-01-22 03:00:00;9;287.3;0;76.4
2024-01-22 04:00:00;8.1;276;0;77.3
2024-01-22 05:00:00;7.7;264.1;0;77.2
2024-01-22 06:00:00;7.3;256.8;0;79
2024-01-22 07:00:00;6.7;252.4;0;78
2024-01-22 08:00:00;6.1;248.4;0;74.1
2024-01-22 09:00:00;4.8;289.7;0;64.4
2024-01-22 10:00:00;5.1;291.4;0;60.8
2024-01-22 11:00:00;4.5;231.1;0;58.2
2024-01-22 12:00:00;4.3;167.2;0;56.2
2024-01-22 13:00:00;3.5;75;0;55.6
2024-01-22 14:00:00;4.4;128.8;0;56.9
2024-01-22 15:00:00;5.3;139.6;0;62.6
