Dataora;WDS;WDD;RNF;RHM
2024-01-02 20:00:00;26.5;233.2;0;86.8
2024-01-02 21:00:00;28.1;230.7;0;88.3
2024-01-02 22:00:00;31.3;229.3;0;89.4
2024-01-02 23:00:00;33.9;231.3;0;89.7
2024-01-03 00:00:00;36.6;236.1;0;88.6
2024-01-03 01:00:00;37.7;240;0;88.1
2024-01-03 02:00:00;36.9;235.3;0;87.5
2024-01-03 03:00:00;37.6;235.6;0;85.6
2024-01-03 04:00:00;35.1;232.4;0;85.5
2024-01-03 05:00:00;33.3;228.5;0;86.6
2024-01-03 06:00:00;34.7;227.7;0;88
2024-01-03 07:00:00;34.4;231.3;0;87.2
2024-01-03 08:00:00;35.5;233.4;0;83.9
2024-01-03 09:00:00;35.7;234.7;0;81.7
2024-01-03 10:00:00;37.1;234.8;0;77.3
2024-01-03 11:00:00;38.4;236.8;0;73.9
2024-01-03 12:00:00;39.5;237.9;0;71.5
2024-01-03 13:00:00;38.4;237.4;0;73.1
2024-01-03 14:00:00;37.3;237;0;74.7
2024-01-03 15:00:00;35.4;236.2;0;78.1
2024-01-03 16:00:00;32.6;235.4;0;82.5
2024-01-03 17:00:00;30.5;234.9;0;84.8
2024-01-03 18:00:00;27.5;233.9;0;85.9
2024-01-03 19:00:00;26.3;232.8;0;86.2
2024-01-03 20:00:00;24.2;233.2;0;86.3
2024-01-03 21:00:00;26.4;234.1;0;87.6
2024-01-03 22:00:00;29.8;233.8;0;87.2
2024-01-03 23:00:00;31.5;235.4;0;88.3
2024-01-04 00:00:00;32.9;236.2;0;89.6
2024-01-04 01:00:00;32.1;237.2;0;89.4
2024-01-04 02:00:00;31.1;236.4;0;89.8
2024-01-04 03:00:00;33.8;234.6;0;89
2024-01-04 04:00:00;32.4;228.6;0;88.8
2024-01-04 05:00:00;32.9;233.2;0;91.1
2024-01-04 06:00:00;31.8;238.9;0;91.7
2024-01-04 07:00:00;30.7;240.5;0;90.9
2024-01-04 08:00:00;29.4;242.1;0;87.9
2024-01-04 09:00:00;29;243.6;0;84.5
2024-01-04 10:00:00;29.3;244.2;0;79.7
2024-01-04 11:00:00;28.8;244.9;0;73.9
2024-01-04 12:00:00;28.2;245.5;0;71.4
2024-01-04 13:00:00;26.5;244.5;0;70.4
2024-01-04 14:00:00;23.9;242.6;0;71.9
2024-01-04 15:00:00;20.8;241;0;75.9
2024-01-04 16:00:00;17.5;239.6;0;82.2
2024-01-04 17:00:00;15.3;236.9;0;85.4
2024-01-04 18:00:00;14.1;235.5;0;88.6
2024-01-04 19:00:00;13.7;232.9;0;90
2024-01-04 20:00:00;13.8;232.3;0;90.6
2024-01-04 21:00:00;14.4;232.3;0;90.3
2024-01-04 22:00:00;15;231.6;0;90.3
2024-01-04 23:00:00;15.7;230.4;0;90.6
2024-01-05 00:00:00;16;229.4;0;91.3
2024-01-05 01:00:00;17.5;228.4;0;91.8
2024-01-05 02:00:00;17.3;228.2;0;90.5
2024-01-05 03:00:00;16.6;228.9;0;89.9
2024-01-05 04:00:00;16.3;228.4;0;89.5
2024-01-05 05:00:00;16.8;226.7;0;90.1
2024-01-05 06:00:00;18.1;226.9;0;91.3
2024-01-05 07:00:00;18.9;226.1;0;90.1
2024-01-05 08:00:00;18;223;0;88.3
2024-01-05 09:00:00;19.4;223.1;0;84.7
2024-01-05 10:00:00;20.7;222.4;0;82.6
2024-01-05 11:00:00;21.3;221.7;0;81.6
2024-01-05 12:00:00;21.2;219.7;0;78.9
2024-01-05 13:00:00;18.5;217.5;0.1;78.4
2024-01-05 14:00:00;15.6;213.2;0.1;77.8
2024-01-05 15:00:00;13;207.6;0;79.6
2024-01-05 16:00:00;11.2;205.3;0;81
2024-01-05 17:00:00;9.6;205.4;0;81.1
2024-01-05 18:00:00;9.5;205.4;0;80.5
2024-01-05 19:00:00;10.1;206.2;0;76.7
2024-01-05 20:00:00;10.5;207.5;0;72.5
2024-01-05 21:00:00;11.2;210.3;0;69.8
2024-01-05 22:00:00;11.6;212.2;0;70.4
2024-01-05 23:00:00;12.1;211;0;71.3
2024-01-06 00:00:00;14.7;210.7;0;77.9
2024-01-06 01:00:00;15.7;211.4;0;80.4
2024-01-06 02:00:00;14.6;209.1;0;82
2024-01-06 03:00:00;13.7;204.8;0;81.9
2024-01-06 04:00:00;12.4;199.1;0;80.2
2024-01-06 05:00:00;11;191.6;0;78.1
2024-01-06 06:00:00;12;190.6;0;78.4
2024-01-06 07:00:00;11.2;179.7;0;75
2024-01-06 08:00:00;9.4;166.3;0;73
2024-01-06 09:00:00;8.2;150.8;0;70.6
2024-01-06 10:00:00;9.2;154.8;0;67.7
2024-01-06 11:00:00;7.1;154;0.2;70.9
2024-01-06 12:00:00;6.9;129.7;0.1;73.3
2024-01-06 13:00:00;5.9;105.3;0.1;75.6
2024-01-06 14:00:00;6.4;93.7;0.1;77.1
2024-01-06 15:00:00;5.6;85;0.1;82.8
2024-01-06 16:00:00;3.7;241.2;0.1;89.3
2024-01-06 17:00:00;4.4;235;0.3;91.8
2024-01-06 18:00:00;4.7;277.9;0.6;92.6
2024-01-06 19:00:00;5.1;258.1;0.3;93.2
2024-01-06 20:00:00;6.1;254.2;0.1;93.3
2024-01-06 21:00:00;6.1;252.6;0.2;93.1
2024-01-06 22:00:00;5.3;260.6;0.1;92.8
2024-01-06 23:00:00;4.4;229.3;0.4;93.8
2024-01-07 00:00:00;4.3;137.8;0.2;95.3
2024-01-07 01:00:00;2.7;259.8;0.6;95.1
2024-01-07 02:00:00;3.1;241.3;0.5;94.7
2024-01-07 03:00:00;4.2;244.4;0.2;94.4
2024-01-07 04:00:00;4.7;235.4;0.1;94.3
2024-01-07 05:00:00;5.1;223.4;0;94.5
2024-01-07 06:00:00;3.7;208.7;0;94.5
2024-01-07 07:00:00;5.2;192.9;0.1;95.9
2024-01-07 08:00:00;5.4;184.5;0.1;93.9
2024-01-07 09:00:00;6.5;177.6;0.2;91.7
2024-01-07 10:00:00;6.6;182.5;0.3;90.9
2024-01-07 11:00:00;8.6;190.2;0.6;90.9
2024-01-07 12:00:00;13.9;220.5;1.2;91.6
2024-01-07 13:00:00;22.3;228.7;1.1;90.5
2024-01-07 14:00:00;25.1;231.9;1.2;89.4
2024-01-07 15:00:00;26.4;235.3;1.2;89.4
2024-01-07 16:00:00;24.9;238.5;0.9;88.2
2024-01-07 17:00:00;21.5;237.6;0.7;90.4
2024-01-07 18:00:00;19.4;235.9;0.6;90.8
2024-01-07 19:00:00;17.9;240.7;0.6;90.9
2024-01-07 20:00:00;15.1;239.8;0.8;91.2
2024-01-07 21:00:00;13.7;239.9;0.7;91.6
2024-01-07 22:00:00;12.5;235.2;0.5;91.3
2024-01-07 23:00:00;11.7;233.7;0.3;91.4
2024-01-08 00:00:00;12.6;232.6;0.6;91.6
2024-01-08 01:00:00;11.3;239.3;0.4;92.7
2024-01-08 02:00:00;10.8;240.2;0.3;93.5
2024-01-08 03:00:00;10;240.7;0.4;93.4
2024-01-08 04:00:00;8.9;246.1;0.5;91.6
2024-01-08 05:00:00;7.8;242.5;0.4;91.3
2024-01-08 06:00:00;6.2;244.2;0.4;92.3
2024-01-08 07:00:00;6.1;242.2;0.6;93.3
2024-01-08 08:00:00;6.1;253.2;0.9;93.6
2024-01-08 09:00:00;7.2;266.1;1.1;92.7
2024-01-08 10:00:00;9.8;269.4;1.3;91.3
2024-01-08 11:00:00;10.2;294;1.5;92
2024-01-08 12:00:00;13.6;299.2;2.4;93.3
2024-01-08 13:00:00;16.2;210.4;2.8;94.2
2024-01-08 14:00:00;17.2;320.9;1.6;93.6
2024-01-08 15:00:00;18.7;278;1.2;94.7
2024-01-08 16:00:00;19;172.4;1.6;96.3
2024-01-08 17:00:00;17;185.8;1.7;96
2024-01-08 18:00:00;16.4;283.3;2.4;94.1
2024-01-08 19:00:00;17.7;292.4;1.7;94.3
2024-01-08 20:00:00;19.6;293.1;1.1;94.1
2024-01-08 21:00:00;21.6;327.4;1;93.9
2024-01-08 22:00:00;24.2;329.2;1;93.4
2024-01-08 23:00:00;25.4;340;0.8;91.9
2024-01-09 00:00:00;24.2;334.8;1.4;93.5
2024-01-09 01:00:00;23.4;333.3;0.8;93.1
2024-01-09 02:00:00;21.6;317.3;0.6;91.6
2024-01-09 03:00:00;20.6;315.5;0.4;90.7
2024-01-09 04:00:00;20.1;320.9;0.2;90.2
2024-01-09 05:00:00;19.3;321.7;0.1;89.6
2024-01-09 06:00:00;19;328;0.1;89.2
2024-01-09 07:00:00;17.5;308.8;0;88.4
2024-01-09 08:00:00;17.9;302.5;0;85.2
2024-01-09 09:00:00;18.4;323.1;0;83.1
2024-01-09 10:00:00;18.6;281.9;0;81.6
2024-01-09 11:00:00;18.9;282.2;0;80.6
2024-01-09 12:00:00;19.3;263.8;0;79.6
2024-01-09 13:00:00;18.5;103;0;80.5
2024-01-09 14:00:00;17;109.5;0;82
2024-01-09 15:00:00;15.3;111;0;84.6
2024-01-09 16:00:00;12.8;114.3;0;87.6
2024-01-09 17:00:00;12.1;127.4;0;88.2
2024-01-09 18:00:00;11.9;188.6;0;87.9
2024-01-09 19:00:00;11.6;274.1;0;88
2024-01-09 20:00:00;9.9;163.7;0;88.4
2024-01-09 21:00:00;8.9;152.3;0;89.3
2024-01-09 22:00:00;7.9;210.7;0;91.1
2024-01-09 23:00:00;7.4;190.1;0;92.4
2024-01-10 00:00:00;6.6;304.4;0;92.3
2024-01-10 01:00:00;6.4;284.6;0;92.6
2024-01-10 02:00:00;6;284.5;0;93.5
2024-01-10 03:00:00;5.7;183.2;0;93.8
2024-01-10 04:00:00;6.4;145.1;0;94
2024-01-10 05:00:00;6.3;66.2;0;94.7
2024-01-10 06:00:00;6;86.7;0;94.1
2024-01-10 07:00:00;6.5;67.6;0;94.6
2024-01-10 08:00:00;7.4;59.6;0;92.3
2024-01-10 09:00:00;8;60.3;0;89.6
2024-01-10 10:00:00;8.3;46.1;0;86.6
2024-01-10 11:00:00;8.6;45.9;0;83.6
2024-01-10 12:00:00;9.2;46.9;0;82.2
2024-01-10 13:00:00;9.4;45.8;0;82.4
2024-01-10 14:00:00;10;40.8;0;84.1
2024-01-10 15:00:00;9.7;49.5;0;87.2
2024-01-10 16:00:00;8.3;50.1;0;90.2
2024-01-10 17:00:00;7.3;57.2;0;92.6
2024-01-10 18:00:00;6.4;48.2;0;93.6
2024-01-10 19:00:00;6;87.4;0;94
2024-01-10 20:00:00;5.9;95.5;0;94.6
2024-01-10 21:00:00;5.8;89.7;0;93.7
2024-01-10 22:00:00;6.3;91.4;0;93.5
2024-01-10 23:00:00;6.9;73.9;0;93.5
2024-01-11 00:00:00;7.7;55;0;97.9
2024-01-11 01:00:00;8.1;58.3;0;97.4
2024-01-11 02:00:00;8.3;60.6;0;97.5
2024-01-11 03:00:00;8.7;62.6;0.1;98.2
2024-01-11 04:00:00;8.9;61.4;0.1;98.1
2024-01-11 05:00:00;9;59.1;0.1;98.4
2024-01-11 06:00:00;8.8;58;0.1;98.1
2024-01-11 07:00:00;9.3;59.7;0.2;97.5
2024-01-11 08:00:00;9.9;51.5;0.1;96.7
2024-01-11 09:00:00;11.1;53.2;0.1;95.7
2024-01-11 10:00:00;12;53.5;0.1;94.5
2024-01-11 11:00:00;12.4;52.2;0.1;93.5
2024-01-11 12:00:00;12.6;51;0.1;92.6
2024-01-11 13:00:00;13.7;50.5;0.1;90.8
2024-01-11 14:00:00;14.3;60.2;0.1;91
2024-01-11 15:00:00;14.1;53.6;0.1;92.5
2024-01-11 16:00:00;13.1;49.6;0.1;95
2024-01-11 17:00:00;13.2;65.4;0.1;96.2
2024-01-11 18:00:00;13;65.1;0.1;96.3
2024-01-11 19:00:00;12.3;64.9;0.1;96.2
2024-01-11 20:00:00;12.6;63.1;0.1;96
2024-01-11 21:00:00;13.3;58.5;0.1;95.8
2024-01-11 22:00:00;14.6;56.8;0.1;95.8
2024-01-11 23:00:00;14.2;156.5;0.1;95.3
2024-01-12 00:00:00;12.2;176.6;0;95.2
2024-01-12 01:00:00;12.7;179.3;0;94.5
2024-01-12 02:00:00;13.9;200.7;0.1;94.9
2024-01-12 03:00:00;15.1;167;0.1;95.3
2024-01-12 04:00:00;16.4;227.8;0;93.7
2024-01-12 05:00:00;17.2;229.2;0;92.6
2024-01-12 06:00:00;19.6;211;0;90.7
2024-01-12 07:00:00;21.4;324.4;0;88.6
2024-01-12 08:00:00;22.7;338.3;0;85.1
2024-01-12 09:00:00;27.6;336.5;0;82
2024-01-12 10:00:00;32.2;301.4;0;77.3
2024-01-12 11:00:00;31.6;224;0;75.1
2024-01-12 12:00:00;31.5;224.8;0;73.9
2024-01-12 13:00:00;31.2;233.3;0;73.6
2024-01-12 14:00:00;29.6;291.6;0;75
2024-01-12 15:00:00;28;340.8;0;76.7
2024-01-12 16:00:00;23.5;273.6;0;78.7
2024-01-12 17:00:00;20;286.2;0;83.2
2024-01-12 18:00:00;17.4;233.8;0;86.2
2024-01-12 19:00:00;18.1;329.5;0;86.7
2024-01-12 20:00:00;19.1;328.7;0;85.3
2024-01-12 21:00:00;18.9;335.8;0;82.9
2024-01-12 22:00:00;17.3;273.6;0;84.9
2024-01-12 23:00:00;17.9;269;0;86.4
2024-01-13 00:00:00;18.7;335.4;0.1;84
2024-01-13 01:00:00;17.2;328.1;0;84.6
2024-01-13 02:00:00;15.6;330.1;0;83.8
2024-01-13 03:00:00;16.2;274.6;0;83.2
2024-01-13 04:00:00;16.2;330.3;0;83.9
2024-01-13 05:00:00;15.4;326.1;0;82.5
2024-01-13 06:00:00;15.4;335.1;0;82.3
2024-01-13 07:00:00;15.7;332.9;0;81.1
2024-01-13 08:00:00;16.1;334.4;0;76.7
2024-01-13 09:00:00;16.3;335;0;74.6
2024-01-13 10:00:00;17;318;0;71
2024-01-13 11:00:00;16.3;321.5;0;70
2024-01-13 12:00:00;16.1;323.1;0;68.8
2024-01-13 13:00:00;14.1;331;0;67.9
2024-01-13 14:00:00;10.3;295.7;0;68.3
2024-01-13 15:00:00;6.5;298.1;0;70.4
2024-01-13 16:00:00;4.3;269.4;0;77.5
2024-01-13 17:00:00;5.3;250;0;81.1
2024-01-13 18:00:00;6.8;235.8;0;82.6
2024-01-13 19:00:00;8.7;235.8;0;83.6
2024-01-13 20:00:00;10.3;235.4;0;81.5
2024-01-13 21:00:00;11.7;231.6;0;80
2024-01-13 22:00:00;12.9;231.1;0;80.3
2024-01-13 23:00:00;13.8;231.7;0;80.3
2024-01-14 00:00:00;14.1;231.8;0;85.2
2024-01-14 01:00:00;15;232.9;0;85.9
2024-01-14 02:00:00;14.3;234.2;0;87
2024-01-14 03:00:00;14.1;234;0;87.6
2024-01-14 04:00:00;14.6;236.4;0;87
2024-01-14 05:00:00;14.8;234.5;0;87.3
2024-01-14 06:00:00;15.4;233.2;0;87.1
2024-01-14 07:00:00;16.3;233.3;0;87.1
2024-01-14 08:00:00;17.5;234;0;86.3
2024-01-14 09:00:00;18.3;234.2;0;86.1
2024-01-14 10:00:00;20.7;234.1;0;84.7
2024-01-14 11:00:00;22.3;235.4;0;84
2024-01-14 12:00:00;25.5;237.9;0;82.9
2024-01-14 13:00:00;26.4;239.2;0;82.2
2024-01-14 14:00:00;26.5;238.8;0;83
2024-01-14 15:00:00;24.9;236.1;0;85.7
2024-01-14 16:00:00;23.6;233.6;0;89.5
2024-01-14 17:00:00;23;231.1;0;91.4
2024-01-14 18:00:00;24.2;229.8;0;91.8
2024-01-14 19:00:00;25;229.1;0;92.1
2024-01-14 20:00:00;25.7;228.1;0.1;91.8
2024-01-14 21:00:00;25.6;227.6;0.1;91.1
2024-01-14 22:00:00;27;229.3;0;90.6
2024-01-14 23:00:00;27.4;228.9;0;87.7
2024-01-15 00:00:00;25.8;228.7;0;87.2
2024-01-15 01:00:00;24.1;228.7;0;85
2024-01-15 02:00:00;22.4;226.9;0;87.5
2024-01-15 03:00:00;22.2;224.4;0;91.1
2024-01-15 04:00:00;23.4;225.4;0;92.9
2024-01-15 05:00:00;22.6;225.4;0;92.6
2024-01-15 06:00:00;20.5;224.6;0;93.1
2024-01-15 07:00:00;20;226.9;0;92.7
2024-01-15 08:00:00;19.3;231;0;92.2
2024-01-15 09:00:00;23.1;231.3;0;91
2024-01-15 10:00:00;26;232.8;0;90.6
2024-01-15 11:00:00;29.6;235.8;0;88.1
2024-01-15 12:00:00;31.2;239.8;0;86.1
2024-01-15 13:00:00;31.8;241.3;0;85.7
2024-01-15 14:00:00;31.1;239.7;0;86.1
2024-01-15 15:00:00;28;238.9;0;88.1
2024-01-15 16:00:00;27.3;238.4;0.1;91.4
2024-01-15 17:00:00;27;238.5;0;91.5
2024-01-15 18:00:00;26.9;236.7;0;92.2
2024-01-15 19:00:00;25.9;237.5;0;92.3
2024-01-15 20:00:00;24.3;236.6;0;92.4
2024-01-15 21:00:00;23.4;234.6;0;92.1
2024-01-15 22:00:00;23.2;234.8;0;91.7
2024-01-15 23:00:00;23;238.2;0;91.5
2024-01-16 00:00:00;22.3;239.6;0;91.9
2024-01-16 01:00:00;20.2;240;0;92
2024-01-16 02:00:00;18.4;239.9;0;92.2
2024-01-16 03:00:00;16.1;238.3;0;93
2024-01-16 04:00:00;14;238;0;93.7
2024-01-16 05:00:00;12.2;236.9;0;94.3
2024-01-16 06:00:00;11;235.5;0;93.8
2024-01-16 07:00:00;10.6;234.4;0;93.8
2024-01-16 08:00:00;10.1;233.9;0;91.2
2024-01-16 09:00:00;9.3;232.2;0;87.1
2024-01-16 10:00:00;8.9;230.3;0;82.3
2024-01-16 11:00:00;10.6;226.5;0;76.9
2024-01-16 12:00:00;12.6;225.9;0;76.9
2024-01-16 13:00:00;13.6;233;0;76.5
2024-01-16 14:00:00;16.2;230.7;0.1;77.7
2024-01-16 15:00:00;16;229.1;0;83.9
2024-01-16 16:00:00;16.6;226.7;0;90.1
2024-01-16 17:00:00;18.3;227.4;0;92.2
2024-01-16 18:00:00;21;229.6;0;92.9
2024-01-16 19:00:00;21.3;231.6;0;92.4
2024-01-16 20:00:00;20.9;232.5;0;92
2024-01-16 21:00:00;20.8;232.3;0;92
2024-01-16 22:00:00;20.6;233.4;0;92
2024-01-16 23:00:00;20.8;231.4;0;92.5
2024-01-17 00:00:00;21.1;229.3;0;91.8
2024-01-17 01:00:00;21.5;228.7;0;91.9
2024-01-17 02:00:00;21.7;230.1;0;92.4
2024-01-17 03:00:00;19.4;228.6;0;92.9
2024-01-17 04:00:00;21.4;228;0.1;93.2
2024-01-17 05:00:00;22.5;227.8;0;93.4
2024-01-17 06:00:00;24.5;228.1;0;91.7
2024-01-17 07:00:00;25.7;226.3;0;90.8
2024-01-17 08:00:00;27.6;224.5;0;89.1
2024-01-17 09:00:00;28.6;223.8;0.1;88
2024-01-17 10:00:00;29.5;223.7;0;87.1
2024-01-17 11:00:00;30.5;224;0;88.2
2024-01-17 12:00:00;32.9;225.7;0;88.7
2024-01-17 13:00:00;36;227.8;0;87.8
2024-01-17 14:00:00;36.8;227.8;0;88.2
2024-01-17 15:00:00;34.4;223.8;0.1;89.8
2024-01-17 16:00:00;35.8;227.6;0.1;90.7
2024-01-17 17:00:00;36.1;225.8;0.1;89.8
2024-01-17 18:00:00;36.4;222.6;0.1;89.1
2024-01-17 19:00:00;34.9;222.8;0.1;88.2
2024-01-17 20:00:00;32.2;222.2;0;86.2
2024-01-17 21:00:00;29.3;222.4;0;83.1
2024-01-17 22:00:00;24.8;219.1;0;83.4
2024-01-17 23:00:00;25.1;218.3;0;81
2024-01-18 00:00:00;24.2;212.7;0;80.6
2024-01-18 01:00:00;27.4;209.3;0;80.8
2024-01-18 02:00:00;32;213.7;0;80.4
2024-01-18 03:00:00;30.7;217.2;0;81.3
2024-01-18 04:00:00;30.8;220.3;0;84.5
2024-01-18 05:00:00;34.9;222.6;0;88.7
2024-01-18 06:00:00;33.4;228.1;0;89.2
2024-01-18 07:00:00;34.7;231.4;0;88.5
2024-01-18 08:00:00;35.6;232.7;0;84.8
2024-01-18 09:00:00;37.2;235.1;0;83.7
2024-01-18 10:00:00;38.8;235.1;0;85.6
2024-01-18 11:00:00;39.5;237;0.1;83.4
2024-01-18 12:00:00;42.3;240;0;81.6
2024-01-18 13:00:00;44.4;242.7;0;76.9
2024-01-18 14:00:00;43.2;243.4;0.1;76.7
2024-01-18 15:00:00;42.3;240.5;0.1;80.4
2024-01-18 16:00:00;40.8;238.6;0;83.1
2024-01-18 17:00:00;39.3;239.8;0;84.2
2024-01-18 18:00:00;37.6;238.8;0;86.3
2024-01-18 19:00:00;36.2;238.1;0;85.4
2024-01-18 20:00:00;36.2;239.9;0;85.7
2024-01-18 21:00:00;36.7;238.6;0;87.1
2024-01-18 22:00:00;35.2;237.3;0;87.7
2024-01-18 23:00:00;33;234.9;0;87.8
2024-01-19 00:00:00;35.6;234.8;0;83.2
2024-01-19 01:00:00;36.5;237.6;0;82.4
2024-01-19 02:00:00;36.2;239.7;0;83.7
2024-01-19 03:00:00;32.1;238.3;0;85.6
2024-01-19 04:00:00;28.3;235.4;0;86
2024-01-19 05:00:00;27;234.6;0;85.8
2024-01-19 06:00:00;25.2;234.6;0;85.4
2024-01-19 07:00:00;23;235;0;84
2024-01-19 08:00:00;22.7;235.7;0;82
2024-01-19 09:00:00;25.2;235.5;0.1;78.5
2024-01-19 10:00:00;29.3;238.8;0.1;75
2024-01-19 11:00:00;32.1;241.9;0;71.8
2024-01-19 12:00:00;32.6;241.4;0;70.6
2024-01-19 13:00:00;32.3;241.3;0;71.7
2024-01-19 14:00:00;30.6;241.9;0;73.2
2024-01-19 15:00:00;28.5;241.1;0;76.7
2024-01-19 16:00:00;26.2;237.8;0;77.9
2024-01-19 17:00:00;24.7;239.4;0;78.6
2024-01-19 18:00:00;22.1;242.7;0;80.2
2024-01-19 19:00:00;16.8;253.5;0;83.6
2024-01-19 20:00:00;11.7;266;0;86.4
2024-01-19 21:00:00;9.2;282.4;0;86.7
2024-01-19 22:00:00;8.8;282.4;0.2;89.4
2024-01-19 23:00:00;14.7;205.8;1.6;93.4
2024-01-20 00:00:00;20.5;324;1.7;93.4
2024-01-20 01:00:00;23.3;202.6;2;93.7
2024-01-20 02:00:00;24.5;197.5;1.8;93.1
2024-01-20 03:00:00;23.4;297.6;1.6;92.6
2024-01-20 04:00:00;24.2;255;1.6;94.7
2024-01-20 05:00:00;23.8;255.1;1.6;94.6
2024-01-20 06:00:00;23.9;267.6;1.3;95.1
2024-01-20 07:00:00;24.5;200.5;1;95.2
2024-01-20 08:00:00;25.3;202.5;0.9;93.9
2024-01-20 09:00:00;26.1;199.6;0.6;91.8
2024-01-20 10:00:00;26.8;182.3;0.5;89.9
2024-01-20 11:00:00;27.7;206.2;0.3;86.8
2024-01-20 12:00:00;29.5;184.7;0.2;82.9
2024-01-20 13:00:00;30.9;200.9;0;79.1
2024-01-20 14:00:00;31;142.3;0;77.6
2024-01-20 15:00:00;31;129.3;0;74.6
2024-01-20 16:00:00;28.5;154.3;0;74.7
2024-01-20 17:00:00;27.6;156.3;0;75.6
2024-01-20 18:00:00;26.9;139.8;0;73.5
2024-01-20 19:00:00;25.9;159.6;0;72.5
2024-01-20 20:00:00;25.1;156.5;0;71.5
2024-01-20 21:00:00;24.6;200.8;0;70.7
2024-01-20 22:00:00;24;216.1;0;69.7
2024-01-20 23:00:00;24.4;310.2;0;68.3
2024-01-21 00:00:00;25.7;312.6;0;72.2
2024-01-21 01:00:00;24.8;295;0;72.6
2024-01-21 02:00:00;24.4;316.6;0;71.9
2024-01-21 03:00:00;24.6;300;0;71
2024-01-21 04:00:00;24.8;320.1;0;69.9
2024-01-21 05:00:00;25.3;320.6;0;69.2
2024-01-21 06:00:00;26.2;286.4;0;71.1
2024-01-21 07:00:00;26.1;181.5;0;72
2024-01-21 08:00:00;25.4;180.6;0;69.6
2024-01-21 09:00:00;28.4;175.7;0;66.1
2024-01-21 10:00:00;30.6;185.7;0;66
2024-01-21 11:00:00;32.4;218.8;0;65.3
2024-01-21 12:00:00;32;109;0;65.3
2024-01-21 13:00:00;30.9;107.6;0;66.8
2024-01-21 14:00:00;28.4;82.9;0;68.8
2024-01-21 15:00:00;24.6;99;0;73.6
2024-01-21 16:00:00;19.5;103.1;0;78.6
2024-01-21 17:00:00;16.8;203.7;0;78.9
2024-01-21 18:00:00;15.2;222.6;0;77.4
2024-01-21 19:00:00;14;212.7;0;76.7
2024-01-21 20:00:00;12.9;177.4;0;76.8
2024-01-21 21:00:00;11.8;216.4;0;76.6
2024-01-21 22:00:00;9.9;210.8;0;77.1
2024-01-21 23:00:00;8.7;302.2;0;76.2
2024-01-22 00:00:00;10;206.6;0;79
2024-01-22 01:00:00;8.6;201.8;0;78.1
2024-01-22 02:00:00;7.4;221.4;0;77.1
2024-01-22 03:00:00;6.5;221.8;0;77.7
2024-01-22 04:00:00;5.6;212.7;0;77.4
2024-01-22 05:00:00;4.8;199.6;0;76.2
2024-01-22 06:00:00;4.6;187.8;0;76.3
2024-01-22 07:00:00;3.9;291.7;0;75.2
2024-01-22 08:00:00;3.3;281.3;0;71.8
2024-01-22 09:00:00;2.6;209.6;0;67.9
2024-01-22 10:00:00;2.3;132.1;0;59.6
2024-01-22 11:00:00;2.4;98.4;0;57.2
2024-01-22 12:00:00;2;204;0;56.4
2024-01-22 13:00:00;3.3;184;0;58.7
2024-01-22 14:00:00;6.7;197;0;59.9
