Dataora;WDS;WDD;RNF;RHM
2024-01-10 22:00:00;5.3;92.1;0;95.2
2024-01-10 23:00:00;5.6;79.4;0;95.1
2024-01-11 00:00:00;5.9;76.5;0;95
2024-01-11 01:00:00;7.3;84.5;0;97
2024-01-11 02:00:00;7.1;61.1;0.1;97
2024-01-11 03:00:00;7.4;63.8;0.1;97.4
2024-01-11 04:00:00;7.7;60.2;0.1;97.7
2024-01-11 05:00:00;7.8;89.8;0.1;97.8
2024-01-11 06:00:00;7.9;88.2;0.2;97.8
2024-01-11 07:00:00;8.1;89.1;0.2;97.4
2024-01-11 08:00:00;8.7;46.3;0.1;96.9
2024-01-11 09:00:00;9.8;47.9;0.1;95.7
2024-01-11 10:00:00;10.6;48.8;0.1;94.1
2024-01-11 11:00:00;11.2;47.9;0.1;92.6
2024-01-11 12:00:00;11.1;72.3;0.1;94.1
2024-01-11 13:00:00;11.7;74.2;0.2;93.9
2024-01-11 14:00:00;11.6;73;0.2;94.4
2024-01-11 15:00:00;11.2;72.3;0.1;94.1
2024-01-11 16:00:00;12;67.6;0.1;94.8
2024-01-11 17:00:00;12.3;113.7;0.2;94.8
2024-01-11 18:00:00;11.9;126.3;0.1;95
2024-01-11 19:00:00;11.6;122.5;0.1;94.9
2024-01-11 20:00:00;11.9;120.9;0.1;95
2024-01-11 21:00:00;12;121.4;0.1;95.2
2024-01-11 22:00:00;13.1;149.6;0.1;95.7
2024-01-11 23:00:00;12.8;149.8;0.1;95.6
2024-01-12 00:00:00;11.3;168.6;0;94.6
2024-01-12 01:00:00;12.4;184.4;0;94.8
2024-01-12 02:00:00;13.5;195.9;0.1;94.7
2024-01-12 03:00:00;14.4;195.2;0.1;95.3
2024-01-12 04:00:00;15.3;238;0;93.7
2024-01-12 05:00:00;16;239;0;91.7
2024-01-12 06:00:00;18.3;254.7;0;89.5
2024-01-12 07:00:00;20.5;285.1;0;87.5
2024-01-12 08:00:00;23;285.8;0;83.7
2024-01-12 09:00:00;27.4;291.4;0;80.5
2024-01-12 10:00:00;31.2;320.3;0;74.9
2024-01-12 11:00:00;31.5;280.9;0;71.8
2024-01-12 12:00:00;28.4;275.9;0;71.5
2024-01-12 13:00:00;27.8;264.2;0;72.4
2024-01-12 14:00:00;27.1;313.2;0;71
2024-01-12 15:00:00;24.9;337.2;0;74.3
2024-01-12 16:00:00;20.6;286.4;0;78.4
2024-01-12 17:00:00;19.2;262.9;0;77.8
2024-01-12 18:00:00;16.7;158.4;0;77.8
2024-01-12 19:00:00;14.5;284;0;80.5
2024-01-12 20:00:00;14.3;230.6;0;81.2
2024-01-12 21:00:00;14;180.1;0;81.5
2024-01-12 22:00:00;13.2;313.9;0;84.9
2024-01-12 23:00:00;15.7;332.4;0.1;87.2
2024-01-13 00:00:00;16.9;336.5;0.1;85.3
2024-01-13 01:00:00;15.3;289.6;0;83.5
2024-01-13 02:00:00;12.9;290.4;0;83.7
2024-01-13 03:00:00;13.2;300.4;0;81.6
2024-01-13 04:00:00;13;324.8;0;81.8
2024-01-13 05:00:00;13.7;331.2;0;81.3
2024-01-13 06:00:00;14.4;328;0;79.6
2024-01-13 07:00:00;15.1;332;0;78.8
2024-01-13 08:00:00;15.5;335.6;0;75.4
2024-01-13 09:00:00;16.4;335.4;0;73.8
2024-01-13 10:00:00;17.6;339.6;0;70.6
2024-01-13 11:00:00;17.1;336.6;0;68.4
2024-01-13 12:00:00;17.5;339.1;0;70.8
2024-01-13 13:00:00;15.4;307.1;0;68.3
2024-01-13 14:00:00;12.2;305.7;0;67.8
2024-01-13 15:00:00;7.6;299.3;0;70.5
2024-01-13 16:00:00;4.6;255.5;0;78.9
2024-01-13 17:00:00;5.7;240.2;0;81.1
2024-01-13 18:00:00;7.3;233.6;0;81.8
2024-01-13 19:00:00;8.9;235.3;0;82.5
2024-01-13 20:00:00;10.8;235.8;0;82
2024-01-13 21:00:00;12.7;235.5;0;79.6
2024-01-13 22:00:00;13.8;235.7;0;77.7
2024-01-13 23:00:00;14.6;236.8;0;78.3
2024-01-14 00:00:00;15.8;236.3;0;79.6
2024-01-14 01:00:00;16.8;236.3;0;80.4
2024-01-14 02:00:00;16.8;237.8;0;83.2
2024-01-14 03:00:00;16;238.4;0;84.2
2024-01-14 04:00:00;16.1;240;0;84
2024-01-14 05:00:00;16;237.7;0;83.8
2024-01-14 06:00:00;16.7;236.8;0;82.4
2024-01-14 07:00:00;17.7;237.2;0;82.5
2024-01-14 08:00:00;19.3;238.8;0;81
2024-01-14 09:00:00;20.6;239.3;0;80.7
2024-01-14 10:00:00;23.4;238.3;0;79.7
2024-01-14 11:00:00;25.2;239;0;79.3
2024-01-14 12:00:00;28.2;244.6;0;76.1
2024-01-14 13:00:00;28.1;245.9;0;75.9
2024-01-14 14:00:00;27;244;0;78.6
2024-01-14 15:00:00;24.3;239.5;0;83.1
2024-01-14 16:00:00;23.3;234.9;0;86.9
2024-01-14 17:00:00;23.6;232.5;0;87.8
2024-01-14 18:00:00;25.2;233;0;88.1
2024-01-14 19:00:00;26.8;232.8;0;88.3
2024-01-14 20:00:00;27.5;233.8;0;88
2024-01-14 21:00:00;26.7;231.3;0.1;88.2
2024-01-14 22:00:00;28.9;233.3;0;86.8
2024-01-14 23:00:00;27.1;232.2;0;84.9
2024-01-15 00:00:00;24.5;231.1;0;83.5
2024-01-15 01:00:00;23.3;231;0.1;82.9
2024-01-15 02:00:00;20.5;228.5;0.1;85.8
2024-01-15 03:00:00;20.7;227.4;0.1;88.7
2024-01-15 04:00:00;20.2;227.8;0.1;89.9
2024-01-15 05:00:00;19.7;227.8;0.1;89.4
2024-01-15 06:00:00;18.7;227.3;0.1;90.1
2024-01-15 07:00:00;17.9;227.7;0;89.4
2024-01-15 08:00:00;17.9;233.1;0;88.9
2024-01-15 09:00:00;23.3;233.9;0;87.6
2024-01-15 10:00:00;27.2;236.6;0;86.8
2024-01-15 11:00:00;32.2;239.3;0;84.2
2024-01-15 12:00:00;33.4;241;0;83.1
2024-01-15 13:00:00;33.6;241.8;0;82.9
2024-01-15 14:00:00;33.3;242.4;0;82.7
2024-01-15 15:00:00;30.9;242.5;0;84.4
2024-01-15 16:00:00;28.5;242.6;0;87.7
2024-01-15 17:00:00;28.7;240.3;0;88.5
2024-01-15 18:00:00;28.3;238.1;0;88.7
2024-01-15 19:00:00;27.7;237.2;0;89.3
2024-01-15 20:00:00;27.1;236.8;0;90
2024-01-15 21:00:00;27.8;235.4;0;89.1
2024-01-15 22:00:00;28.6;237.1;0;88.5
2024-01-15 23:00:00;27.3;240;0;88.6
2024-01-16 00:00:00;24.7;242.4;0;89.2
2024-01-16 01:00:00;23;241.3;0;88.3
2024-01-16 02:00:00;21.6;241.2;0;88.6
2024-01-16 03:00:00;18.8;239.9;0;89.6
2024-01-16 04:00:00;16.5;240.5;0;90.2
2024-01-16 05:00:00;14.6;241.2;0;91.1
2024-01-16 06:00:00;12.9;241;0;89.8
2024-01-16 07:00:00;12;241.6;0;89.7
2024-01-16 08:00:00;11.4;243.4;0;86.7
2024-01-16 09:00:00;10.1;245.5;0;82.6
2024-01-16 10:00:00;8.9;258.4;0;77.3
2024-01-16 11:00:00;10.8;249.7;0;72.8
2024-01-16 12:00:00;11.5;216.7;0;72.3
2024-01-16 13:00:00;12.2;217.5;0.1;71.9
2024-01-16 14:00:00;12.9;235.5;0.1;73.1
2024-01-16 15:00:00;12.4;230.8;0.1;79.7
2024-01-16 16:00:00;14.7;227.9;0;85.5
2024-01-16 17:00:00;16.1;225.3;0;88.7
2024-01-16 18:00:00;18.8;230.8;0;89
2024-01-16 19:00:00;21.3;233.7;0;89.7
2024-01-16 20:00:00;23.7;234.7;0;89.4
2024-01-16 21:00:00;23.7;234.8;0;88.1
2024-01-16 22:00:00;22.7;235.3;0;88.6
2024-01-16 23:00:00;23.2;235.2;0;89.3
2024-01-17 00:00:00;23.8;233.3;0;89.2
2024-01-17 01:00:00;23.5;232.1;0;88.4
2024-01-17 02:00:00;23.5;232.7;0;89
2024-01-17 03:00:00;20.5;231.2;0;89.1
2024-01-17 04:00:00;21.5;229;0;89.2
2024-01-17 05:00:00;21.9;230.5;0;88.8
2024-01-17 06:00:00;23.5;230;0;87.9
2024-01-17 07:00:00;23.1;227.2;0;86.8
2024-01-17 08:00:00;25.7;226.3;0;84.5
2024-01-17 09:00:00;27.9;226.3;0.1;82.3
2024-01-17 10:00:00;28.5;227;0;81.9
2024-01-17 11:00:00;29.5;226.6;0;83.8
2024-01-17 12:00:00;31.4;229.8;0;85.3
2024-01-17 13:00:00;35.2;230.6;0;84.3
2024-01-17 14:00:00;36.4;229.6;0.1;85.6
2024-01-17 15:00:00;33.7;228.7;0.1;85.2
2024-01-17 16:00:00;32.6;229.1;0.1;86.1
2024-01-17 17:00:00;34.7;226.5;0.1;85.4
2024-01-17 18:00:00;34;226.2;0.1;83.7
2024-01-17 19:00:00;34;225.8;0;81.3
2024-01-17 20:00:00;31.6;226.2;0;76.5
2024-01-17 21:00:00;26.8;222.4;0;74.9
2024-01-17 22:00:00;25.4;223.5;0;73.3
2024-01-17 23:00:00;22;220.2;0;73.5
2024-01-18 00:00:00;17.8;215.4;0;74.1
2024-01-18 01:00:00;24.3;208.2;0;72.2
2024-01-18 02:00:00;29.2;212.6;0;72.2
2024-01-18 03:00:00;27.9;215.4;0;72
2024-01-18 04:00:00;27.8;221.3;0;77.2
2024-01-18 05:00:00;32.9;224;0;83.3
2024-01-18 06:00:00;33;229.5;0;84.4
2024-01-18 07:00:00;34.2;233.1;0;84.8
2024-01-18 08:00:00;34.8;235;0;80.2
2024-01-18 09:00:00;36.2;236.3;0;78.5
2024-01-18 10:00:00;37.3;236.2;0;80.2
2024-01-18 11:00:00;38.3;237.1;0;79.3
2024-01-18 12:00:00;40.8;239.4;0;77.8
2024-01-18 13:00:00;44.3;240.8;0;73.5
2024-01-18 14:00:00;45.3;240.9;0;71.4
2024-01-18 15:00:00;46.9;240.9;0;73.2
2024-01-18 16:00:00;43.8;241.2;0;77.5
2024-01-18 17:00:00;41.5;242.1;0;78.7
2024-01-18 18:00:00;42.1;239.3;0;80.6
2024-01-18 19:00:00;40.7;239.5;0;81.3
2024-01-18 20:00:00;38.8;240.1;0;79.9
2024-01-18 21:00:00;36.4;241.4;0;79.9
2024-01-18 22:00:00;36.4;241.8;0;80.8
2024-01-18 23:00:00;39.7;238.3;0;79.9
2024-01-19 00:00:00;38.9;235.4;0;79.6
2024-01-19 01:00:00;38.4;238.6;0;77.8
2024-01-19 02:00:00;38.3;240.8;0;79.2
2024-01-19 03:00:00;34.9;239.5;0;80.9
2024-01-19 04:00:00;31.5;236.9;0;80.9
2024-01-19 05:00:00;28.7;235.4;0;80.3
2024-01-19 06:00:00;26.6;235.9;0;79.3
2024-01-19 07:00:00;23.8;235.7;0;78
2024-01-19 08:00:00;23.3;236.6;0;76.3
2024-01-19 09:00:00;24.8;235.6;0;72.8
2024-01-19 10:00:00;27.7;238.4;0;70.7
2024-01-19 11:00:00;30.2;241.7;0;67
2024-01-19 12:00:00;30.4;237.9;0;65.4
2024-01-19 13:00:00;31.4;238.4;0;64.7
2024-01-19 14:00:00;28.8;243.3;0;67.4
2024-01-19 15:00:00;25;240.3;0;72.3
2024-01-19 16:00:00;24.5;236.4;0;77
2024-01-19 17:00:00;24.2;235.9;0;80.8
2024-01-19 18:00:00;23.7;238.4;0;82.6
2024-01-19 19:00:00;19.8;247.4;0;84.9
2024-01-19 20:00:00;14.9;262.2;0;86.4
2024-01-19 21:00:00;10.1;280.6;0.1;87.6
2024-01-19 22:00:00;9.4;228.1;0.3;93.4
2024-01-19 23:00:00;14;241.4;1.7;94.1
2024-01-20 00:00:00;22.7;251;1.8;93.8
2024-01-20 01:00:00;25.1;196.4;2.1;94.4
2024-01-20 02:00:00;26.6;189.9;1.8;92
2024-01-20 03:00:00;24.8;233.9;1.7;90.5
2024-01-20 04:00:00;25;178.6;1.8;93.3
2024-01-20 05:00:00;24.7;220.8;1.6;91.7
2024-01-20 06:00:00;24;199.9;1.4;92.9
2024-01-20 07:00:00;24.3;189.8;1;92.6
2024-01-20 08:00:00;24.5;185.8;0.9;90.6
2024-01-20 09:00:00;24.8;182.8;0.7;90.3
2024-01-20 10:00:00;24.9;137.8;0.6;88.6
2024-01-20 11:00:00;25.6;139.9;0.3;84.6
2024-01-20 12:00:00;27.4;187.4;0.2;82.8
2024-01-20 13:00:00;28.5;190;0.2;79.8
2024-01-20 14:00:00;27.3;137.6;0.2;79
2024-01-20 15:00:00;27.8;34.3;0;75.8
2024-01-20 16:00:00;25.4;67.3;0;69.3
2024-01-20 17:00:00;24.4;56.2;0;69
2024-01-20 18:00:00;23.8;154.2;0;68.4
2024-01-20 19:00:00;22.8;170.1;0;69.5
2024-01-20 20:00:00;22.4;180.7;0;69.1
2024-01-20 21:00:00;22.6;216.7;0;70.1
2024-01-20 22:00:00;22.5;213.8;0;70.2
2024-01-20 23:00:00;22.7;261;0;69.3
2024-01-21 00:00:00;23;272.3;0;70.3
2024-01-21 01:00:00;23.5;295.2;0;70.7
2024-01-21 02:00:00;22.9;280.5;0;70.3
2024-01-21 03:00:00;23.1;301.8;0;69.7
2024-01-21 04:00:00;23.2;333.6;0;68.3
2024-01-21 05:00:00;23.8;333.9;0;67.6
2024-01-21 06:00:00;24.4;262;0;69.7
2024-01-21 07:00:00;24.6;259.1;0;70.7
2024-01-21 08:00:00;23.9;245;0;68.8
2024-01-21 09:00:00;26.2;211.6;0;65.3
2024-01-21 10:00:00;28.5;242.1;0;64
2024-01-21 11:00:00;30.3;265.6;0;62.6
2024-01-21 12:00:00;31;135.7;0;62.7
2024-01-21 13:00:00;29.9;85.1;0;62.6
2024-01-21 14:00:00;28.5;82.8;0;64.1
2024-01-21 15:00:00;26.3;187.9;0;68.5
2024-01-21 16:00:00;22.5;237.8;0;72.6
2024-01-21 17:00:00;19.2;218.4;0;77.4
2024-01-21 18:00:00;16.8;270.7;0;79
2024-01-21 19:00:00;15;278.9;0;80.8
2024-01-21 20:00:00;14.1;220.1;0;82.5
2024-01-21 21:00:00;13.4;272.5;0;83.9
2024-01-21 22:00:00;11.9;220.9;0;83.2
2024-01-21 23:00:00;10.4;221.1;0;82.8
2024-01-22 00:00:00;8.8;222.6;0;81.8
2024-01-22 01:00:00;8;224.5;0;80.3
2024-01-22 02:00:00;6.6;268.6;0;80.3
2024-01-22 03:00:00;6.1;254.8;0;81
2024-01-22 04:00:00;5.2;254.6;0;81.2
2024-01-22 05:00:00;4.8;235.2;0;80.6
2024-01-22 06:00:00;4.6;270.8;0;80.1
2024-01-22 07:00:00;4;259.2;0;77.7
2024-01-22 08:00:00;3.6;238.8;0;72.4
2024-01-22 09:00:00;3;272.2;0;67.1
2024-01-22 10:00:00;3;125.6;0;61
2024-01-22 11:00:00;2.9;111.2;0;57.9
2024-01-22 12:00:00;3.2;53.6;0;56.1
2024-01-22 13:00:00;2;133.6;0;55.9
2024-01-22 14:00:00;4.1;189.8;0;56.7
