Dataora;WDS;WDD;RNF;RHM
2025-01-03 14:00:00;43.8;236.2;0;72.3
2025-01-03 15:00:00;42.6;237.3;0;74.7
2025-01-03 16:00:00;42.3;239;0;76.2
2025-01-03 17:00:00;38.4;244.8;0;77
2025-01-03 18:00:00;26.1;277.9;0;79
2025-01-03 19:00:00;18.3;212.7;0.7;86.6
2025-01-03 20:00:00;15.8;294.8;1.7;89.4
2025-01-03 21:00:00;13.9;290.1;1.3;87.2
2025-01-03 22:00:00;12.4;313.8;0.8;86.9
2025-01-03 23:00:00;11.9;305.5;0.3;86.6
2025-01-04 00:00:00;12;314.1;0.1;88.3
2025-01-04 01:00:00;11.6;311.1;0;88.6
2025-01-04 02:00:00;11.2;299.3;0;87.1
2025-01-04 03:00:00;10.2;291;0;84.2
2025-01-04 04:00:00;10.2;281;0;85
2025-01-04 05:00:00;9.9;276.5;0;88.2
2025-01-04 06:00:00;9.6;307.7;0;88.9
2025-01-04 07:00:00;8.9;301;0;87.5
2025-01-04 08:00:00;9;298.8;0;82.1
2025-01-04 09:00:00;10.7;306.5;0;75.6
2025-01-04 10:00:00;12.2;269.2;0;71
2025-01-04 11:00:00;13.1;239.5;0;70.1
2025-01-04 12:00:00;13.5;223.9;0;69
2025-01-04 13:00:00;12.4;253;0;66.7
2025-01-04 14:00:00;10.9;173.6;0;66.1
2025-01-04 15:00:00;8.6;190.6;0;68.3
2025-01-04 16:00:00;5.4;244.5;0;75.9
2025-01-04 17:00:00;3.9;262.9;0;78.8
2025-01-04 18:00:00;3.8;249.2;0;79.4
2025-01-04 19:00:00;4.9;232.9;0;81.8
2025-01-04 20:00:00;5.2;209.7;0;83.9
2025-01-04 21:00:00;5.5;208.3;0;84.6
2025-01-04 22:00:00;5.5;210.5;0;85.4
2025-01-04 23:00:00;5.3;209.7;0;86.3
2025-01-05 00:00:00;5.8;202.5;0;82.5
2025-01-05 01:00:00;5.6;199.4;0;83.6
2025-01-05 02:00:00;5.4;202.9;0;84.1
2025-01-05 03:00:00;6;201.4;0;84.4
2025-01-05 04:00:00;6;205.4;0;85.4
2025-01-05 05:00:00;6.1;206.9;0;86.8
2025-01-05 06:00:00;6.9;200.8;0;87.6
2025-01-05 07:00:00;7.2;201.4;0;86.7
2025-01-05 08:00:00;7.1;225;0;81.5
2025-01-05 09:00:00;7.6;204.6;0;74
2025-01-05 10:00:00;10.8;231;0;65
2025-01-05 11:00:00;16.9;237.3;0;62.4
2025-01-05 12:00:00;20.4;237.6;0;61.2
2025-01-05 13:00:00;23;236.6;0;60.4
2025-01-05 14:00:00;23.9;235.6;0;62.1
2025-01-05 15:00:00;23.1;233.1;0;66.4
2025-01-05 16:00:00;20.8;231.4;0;71.6
2025-01-05 17:00:00;19.4;230.3;0;74.7
2025-01-05 18:00:00;17.6;228.5;0;77.4
2025-01-05 19:00:00;15.7;223.2;0;78.6
2025-01-05 20:00:00;14.8;219.8;0;79.9
2025-01-05 21:00:00;15.7;218.9;0;80.2
2025-01-05 22:00:00;16.9;220.9;0;80.4
2025-01-05 23:00:00;16.7;216.8;0;80.9
2025-01-06 00:00:00;14;209.1;0;81.4
2025-01-06 01:00:00;13.6;202.4;0;82.1
2025-01-06 02:00:00;13.1;199.6;0;82.7
2025-01-06 03:00:00;13.5;199;0;82.5
2025-01-06 04:00:00;13.4;200.3;0;82.5
2025-01-06 05:00:00;11.9;200.8;0;83.1
2025-01-06 06:00:00;10.6;194.3;0;83.9
2025-01-06 07:00:00;10.8;192.5;0;82.1
2025-01-06 08:00:00;11.5;193.6;0;76.6
2025-01-06 09:00:00;12.2;190.7;0;70.9
2025-01-06 10:00:00;14.1;200.6;0;66.3
2025-01-06 11:00:00;13.2;198.9;0;64.6
2025-01-06 12:00:00;12.3;187.3;0;64.2
2025-01-06 13:00:00;10.5;175.1;0;65.8
2025-01-06 14:00:00;10.3;177.7;0;66.2
2025-01-06 15:00:00;9.9;181.6;0;66.5
2025-01-06 16:00:00;10.5;181.5;0;66.3
2025-01-06 17:00:00;10.9;186.4;0;65.3
2025-01-06 18:00:00;12;191.6;0;64.1
2025-01-06 19:00:00;12.3;192.1;0;64.3
2025-01-06 20:00:00;13.7;196.4;0;63.9
2025-01-06 21:00:00;15.4;193;0;64.4
2025-01-06 22:00:00;16.6;197.8;0;64.6
2025-01-06 23:00:00;17.2;199.4;0;65.6
2025-01-07 00:00:00;13.8;197.9;0;66.6
2025-01-07 01:00:00;14.4;201.8;0;69.5
2025-01-07 02:00:00;14.1;203.3;0;71.6
2025-01-07 03:00:00;13.8;198.9;0;72.2
2025-01-07 04:00:00;14;192.2;0;72.2
2025-01-07 05:00:00;12.9;186.7;0;72.4
2025-01-07 06:00:00;9.9;168.6;0;73.9
2025-01-07 07:00:00;10;169.9;0;75.6
2025-01-07 08:00:00;10.4;169.8;0;72
2025-01-07 09:00:00;12.7;175.5;0;66.3
2025-01-07 10:00:00;16.4;192.8;0;62.7
2025-01-07 11:00:00;19.8;201.3;0;59.8
2025-01-07 12:00:00;18.8;198.4;0;58.1
2025-01-07 13:00:00;18.2;201.1;0.1;57.5
2025-01-07 14:00:00;17.3;206.1;0;60.7
2025-01-07 15:00:00;14.8;205.9;0;65.5
2025-01-07 16:00:00;10.8;201.1;0;72.3
2025-01-07 17:00:00;7.7;190.9;0;78.6
2025-01-07 18:00:00;8.5;192.3;0;83.7
2025-01-07 19:00:00;9.5;204.5;0;86.7
2025-01-07 20:00:00;11;203.6;0;86.7
2025-01-07 21:00:00;12.3;203.2;0;84.5
2025-01-07 22:00:00;11.8;201.9;0;84.8
2025-01-07 23:00:00;12.9;208.6;0;84.6
2025-01-08 00:00:00;15;220.3;0;82.3
2025-01-08 01:00:00;16.2;226.6;0;81.6
2025-01-08 02:00:00;15.2;229.2;0;82.1
2025-01-08 03:00:00;14.5;235.3;0;83.1
2025-01-08 04:00:00;13.8;233.9;0;84.2
2025-01-08 05:00:00;12.7;236.6;0;84.5
2025-01-08 06:00:00;11.6;239;0;84.7
2025-01-08 07:00:00;11.9;233.4;0;84.6
2025-01-08 08:00:00;12.4;231.4;0;77.5
2025-01-08 09:00:00;15.2;227.4;0;69
2025-01-08 10:00:00;20.5;229.9;0;63.2
2025-01-08 11:00:00;22.5;229.3;0;59.6
2025-01-08 12:00:00;24.8;230.7;0;57.5
2025-01-08 13:00:00;26.7;231.5;0;57.2
2025-01-08 14:00:00;27.1;231.6;0;59.2
2025-01-08 15:00:00;26.9;232.5;0;62.4
2025-01-08 16:00:00;25.3;232.3;0;67.5
2025-01-08 17:00:00;22.9;233.7;0;70.3
2025-01-08 18:00:00;20.8;234.7;0;72.4
2025-01-08 19:00:00;19.9;234.9;0;75.4
2025-01-08 20:00:00;19.9;233.9;0;76.6
2025-01-08 21:00:00;19.9;233.3;0;77.2
2025-01-08 22:00:00;19.8;232.9;0;77.2
2025-01-08 23:00:00;20;230.9;0;77
2025-01-09 00:00:00;18.6;228.8;0;75.8
2025-01-09 01:00:00;19.2;228.2;0;75
2025-01-09 02:00:00;19.2;225.8;0;75.6
2025-01-09 03:00:00;19.2;224.4;0;78.1
2025-01-09 04:00:00;20.6;223.7;0;78.8
2025-01-09 05:00:00;21.4;220.4;0;78.2
2025-01-09 06:00:00;22.6;222.4;0;79.8
2025-01-09 07:00:00;22;218.5;0;79.6
2025-01-09 08:00:00;22.1;216.2;0;76.5
2025-01-09 09:00:00;23.7;219.7;0;73.7
2025-01-09 10:00:00;24.6;218.8;0;72.2
2025-01-09 11:00:00;24.3;222.1;0;72.3
2025-01-09 12:00:00;23.4;224.6;0;73.3
2025-01-09 13:00:00;21.3;221.3;0.1;72.6
2025-01-09 14:00:00;22.8;217.6;0;70.2
2025-01-09 15:00:00;24.5;225.8;0;72.1
2025-01-09 16:00:00;28.8;225.2;0;72.8
2025-01-09 17:00:00;29.7;226.3;0;74.9
2025-01-09 18:00:00;32.1;229.7;0;74.6
2025-01-09 19:00:00;33.7;230.2;0;74
2025-01-09 20:00:00;34.1;230.1;0;75.3
2025-01-09 21:00:00;32.1;229.7;0;76.5
2025-01-09 22:00:00;30.3;232;0;76.8
2025-01-09 23:00:00;30.3;233.8;0;77.8
2025-01-10 00:00:00;32.1;232;0;76.6
2025-01-10 01:00:00;32.3;230.9;0;77.2
2025-01-10 02:00:00;33.1;230.2;0;77.6
2025-01-10 03:00:00;32.9;231.4;0;77.6
2025-01-10 04:00:00;33.5;232.4;0;77.4
2025-01-10 05:00:00;32.5;233.2;0;76.5
2025-01-10 06:00:00;34.4;234.7;0;75.1
2025-01-10 07:00:00;37.4;237.6;0;74.6
2025-01-10 08:00:00;39.1;239.5;0;72.2
2025-01-10 09:00:00;37.3;240;0;69.4
2025-01-10 10:00:00;36.8;241.1;0;64
2025-01-10 11:00:00;34.5;242;0;60.8
2025-01-10 12:00:00;31.9;241.4;0;58.2
2025-01-10 13:00:00;29.5;242.2;0;57.2
2025-01-10 14:00:00;27.3;243.6;0;58.9
2025-01-10 15:00:00;25.3;241.1;0;60.6
2025-01-10 16:00:00;20.9;241.7;0;64.6
2025-01-10 17:00:00;17;251.5;0;69.1
2025-01-10 18:00:00;13.4;265.5;0;76
2025-01-10 19:00:00;10.9;266.5;0;81.4
2025-01-10 20:00:00;8.3;260.9;0;84.2
2025-01-10 21:00:00;6.2;271.1;0;85.9
2025-01-10 22:00:00;5.8;215.1;0;86.7
2025-01-10 23:00:00;6.1;220.1;0;87.8
2025-01-11 00:00:00;5;274;0;91.4
2025-01-11 01:00:00;4.9;269.2;0;91.6
2025-01-11 02:00:00;5.3;221.7;0;91.9
2025-01-11 03:00:00;3.8;228.8;0;92.1
2025-01-11 04:00:00;3.5;288.1;0;92.1
2025-01-11 05:00:00;3.2;279.7;0;91.4
2025-01-11 06:00:00;3.1;293.9;0;92.4
2025-01-11 07:00:00;4.3;257.6;0;93
2025-01-11 08:00:00;5.4;194.4;0;91.3
2025-01-11 09:00:00;6;190.8;0;87.6
2025-01-11 10:00:00;7.7;174.4;0;85.1
2025-01-11 11:00:00;7.8;96.7;0;83.8
2025-01-11 12:00:00;7.9;99.8;0;84.2
2025-01-11 13:00:00;8.3;129.9;0.1;83.7
2025-01-11 14:00:00;9.8;80.8;0.1;84.3
2025-01-11 15:00:00;10.3;202.2;0.2;86.4
2025-01-11 16:00:00;11.5;225.3;0.5;90.1
2025-01-11 17:00:00;14.2;226.5;0.9;91.1
2025-01-11 18:00:00;13.6;255.6;1.3;92.1
2025-01-11 19:00:00;13.3;273.2;1.9;95.8
2025-01-11 20:00:00;15.7;296.5;1.9;92.6
2025-01-11 21:00:00;16;301.6;1.8;90.4
2025-01-11 22:00:00;17.2;315.1;2.1;88.5
2025-01-11 23:00:00;19.8;323.4;2.3;87.4
2025-01-12 00:00:00;17.8;273.3;2.2;87.6
2025-01-12 01:00:00;17.2;278;2.4;88.3
2025-01-12 02:00:00;18.3;261.2;2.6;89.5
2025-01-12 03:00:00;19.5;245.4;2.7;89.2
2025-01-12 04:00:00;18.8;228.5;2.7;90.2
2025-01-12 05:00:00;19.3;176;2.2;88.6
2025-01-12 06:00:00;21.6;72.4;1.8;84.5
2025-01-12 07:00:00;20;60.7;1.4;82.5
2025-01-12 08:00:00;18.2;64.8;1.2;81.6
2025-01-12 09:00:00;16.1;70.5;0.8;82.7
2025-01-12 10:00:00;17.6;191.5;0.4;81
2025-01-12 11:00:00;21.9;173.8;0.2;75.7
2025-01-12 12:00:00;23.7;146.9;0.2;73.9
2025-01-12 13:00:00;21.6;115.3;0.1;73.5
2025-01-12 14:00:00;21.9;203.3;0.1;75.5
2025-01-12 15:00:00;26.1;222.3;0.1;73.4
2025-01-12 16:00:00;24.7;184.1;0;72.7
2025-01-12 17:00:00;24.8;126.1;0;71.4
2025-01-12 18:00:00;23.4;174.7;0;71.1
2025-01-12 19:00:00;23.2;217.9;0;69.7
2025-01-12 20:00:00;24.2;236.8;0;71.6
2025-01-12 21:00:00;24.9;214.7;0;71.6
2025-01-12 22:00:00;25.4;203.2;0;74.6
2025-01-12 23:00:00;25.9;201.2;0.1;76
2025-01-13 00:00:00;24.8;210;0;72.2
2025-01-13 01:00:00;24.3;118.7;0.2;76
2025-01-13 02:00:00;22.8;130.1;0.2;77.2
2025-01-13 03:00:00;22.5;142;0.1;77.2
2025-01-13 04:00:00;22.9;139.4;0.4;78.2
2025-01-13 05:00:00;19.3;159.1;0.3;81.4
2025-01-13 06:00:00;18;110.3;0.2;78.6
2025-01-13 07:00:00;18.1;125.9;0.2;78.6
2025-01-13 08:00:00;17.8;49.1;0.3;78.2
2025-01-13 09:00:00;20.3;69.3;0.3;78.5
2025-01-13 10:00:00;21.3;53.4;0.3;79.8
2025-01-13 11:00:00;23;72.9;0.2;81.2
2025-01-13 12:00:00;21.9;71.3;0.2;81.2
2025-01-13 13:00:00;20.9;68.4;0.2;83.2
2025-01-13 14:00:00;20.1;114.2;0.3;86.2
2025-01-13 15:00:00;20.2;145.2;0.2;87.3
2025-01-13 16:00:00;20.3;209.8;0.2;88.9
2025-01-13 17:00:00;18.5;207.4;0.3;90.2
2025-01-13 18:00:00;17.5;227.6;0.3;90.5
2025-01-13 19:00:00;19;245.2;0.2;88.7
2025-01-13 20:00:00;17.1;243.9;0.2;86
2025-01-13 21:00:00;16.3;188.4;0.1;83.4
2025-01-13 22:00:00;16.2;185.6;0;83.1
2025-01-13 23:00:00;15.5;248.5;0;81.1
2025-01-14 00:00:00;16.6;255.8;0.1;82.4
2025-01-14 01:00:00;18.5;252.2;0;80.8
2025-01-14 02:00:00;18.7;202.4;0;84.1
2025-01-14 03:00:00;16.9;205.4;0;80.9
2025-01-14 04:00:00;14.5;197;0.1;79.2
2025-01-14 05:00:00;15.5;191.8;0;79.3
2025-01-14 06:00:00;19.5;212.8;0.1;76.7
2025-01-14 07:00:00;21.4;265.2;0;80.1
2025-01-14 08:00:00;21.8;267.9;0;78.5
2025-01-14 09:00:00;23.8;218.1;0;74.2
2025-01-14 10:00:00;25.5;217.8;0;71.1
2025-01-14 11:00:00;25.9;219.2;0;69.7
2025-01-14 12:00:00;25.3;204.3;0;65.8
2025-01-14 13:00:00;23.7;221.6;0;68
2025-01-14 14:00:00;21.5;151.1;0;68.8
2025-01-14 15:00:00;17.9;248.2;0;70.6
2025-01-14 16:00:00;15.3;264.5;0;75.2
2025-01-14 17:00:00;16.3;319.1;0;78.3
2025-01-14 18:00:00;17.2;321.4;0;78.3
2025-01-14 19:00:00;16.3;325.5;0;76.9
2025-01-14 20:00:00;15.6;323.3;0;75.4
2025-01-14 21:00:00;15.3;318.8;0;75.9
2025-01-14 22:00:00;15.1;317.9;0;75.1
2025-01-14 23:00:00;14.7;318.3;0;76
2025-01-15 00:00:00;17;321.7;0;75.7
2025-01-15 01:00:00;16.2;320.3;0;77
2025-01-15 02:00:00;15.4;317;0;78
2025-01-15 03:00:00;14.3;312.7;0;78.9
2025-01-15 04:00:00;14.7;311.9;0;77.9
2025-01-15 05:00:00;14.5;313;0;76
2025-01-15 06:00:00;13.7;314;0;76.2
2025-01-15 07:00:00;11.8;308.8;0;76.9
2025-01-15 08:00:00;11.2;316.2;0;74.5
2025-01-15 09:00:00;12.6;312;0;71.1
2025-01-15 10:00:00;15.1;289;0;69.3
2025-01-15 11:00:00;16.4;286.8;0;70
2025-01-15 12:00:00;14.7;287.5;0;69.6
2025-01-15 13:00:00;12.8;285.7;0;69.6
2025-01-15 14:00:00;12.7;287.1;0;70.7
2025-01-15 15:00:00;10.6;313.9;0;72.4
2025-01-15 16:00:00;8.6;307.7;0;73.7
2025-01-15 17:00:00;8.4;308.7;0;75.5
2025-01-15 18:00:00;8.6;310.2;0;76.6
2025-01-15 19:00:00;10.4;308.8;0;77.5
2025-01-15 20:00:00;11.6;310.5;0;78.8
2025-01-15 21:00:00;10.5;305.8;0;79.6
2025-01-15 22:00:00;9.1;305.4;0;79.1
2025-01-15 23:00:00;8.3;302.5;0;79.6
2025-01-16 00:00:00;8.8;310.5;0;78.1
2025-01-16 01:00:00;7.3;310.4;0;79.6
2025-01-16 02:00:00;6.4;285.9;0;80.8
2025-01-16 03:00:00;6.1;272.8;0;81.8
2025-01-16 04:00:00;5.8;288.3;0;82.8
2025-01-16 05:00:00;5.8;278.6;0;84
2025-01-16 06:00:00;5.8;283.1;0;82.8
2025-01-16 07:00:00;5.6;282;0;82
2025-01-16 08:00:00;5.5;255.6;0;79.4
2025-01-16 09:00:00;6;208.4;0;74
2025-01-16 10:00:00;7.9;167.4;0;72.3
2025-01-16 11:00:00;8.9;165.7;0;70.7
2025-01-16 12:00:00;9.8;76.1;0;68.8
2025-01-16 13:00:00;9.6;45.3;0;69.4
2025-01-16 14:00:00;9.6;41.2;0;70.6
2025-01-16 15:00:00;9.2;39.8;0;74.1
2025-01-16 16:00:00;7.5;59.7;0;80
2025-01-16 17:00:00;6.8;54.8;0;83.1
2025-01-16 18:00:00;6.6;226.2;0;85.1
2025-01-16 19:00:00;6;241.8;0;86.1
2025-01-16 20:00:00;6.2;241.9;0;86.8
2025-01-16 21:00:00;6;246.8;0;87.1
2025-01-16 22:00:00;6.2;247.3;0;88.2
2025-01-16 23:00:00;6.2;249.5;0;88.2
2025-01-17 00:00:00;8.6;250.4;0;88.4
2025-01-17 01:00:00;8.3;258;0;89.5
2025-01-17 02:00:00;8.4;243.7;0;90.4
2025-01-17 03:00:00;8.9;263;0;91.8
2025-01-17 04:00:00;9.5;262;0;92.9
2025-01-17 05:00:00;8.9;268.3;0;92.9
2025-01-17 06:00:00;10.5;277.4;0;93.5
2025-01-17 07:00:00;11.2;253.6;0.1;92.2
2025-01-17 08:00:00;11.5;282.1;0;88.9
2025-01-17 09:00:00;11.8;285;0;85.3
2025-01-17 10:00:00;13.7;208.6;0;82.7
2025-01-17 11:00:00;14.5;176.5;0;81.6
2025-01-17 12:00:00;15.1;152.2;0;82
2025-01-17 13:00:00;15.5;161.6;0;82.5
2025-01-17 14:00:00;15.9;161.1;0.1;84
2025-01-17 15:00:00;15.8;167.5;0.1;86.3
2025-01-17 16:00:00;14.9;208.7;0.1;89.5
2025-01-17 17:00:00;13.5;262.2;0.1;90.9
2025-01-17 18:00:00;12.8;270.8;0.1;90.9
2025-01-17 19:00:00;12;248.8;0.1;90.8
2025-01-17 20:00:00;12.5;253;0.1;91.2
2025-01-17 21:00:00;13.2;284.1;0;90.4
2025-01-17 22:00:00;13;282.6;0;89.6
2025-01-17 23:00:00;13.3;282.6;0;89.1
2025-01-18 00:00:00;16.2;283.6;0;89.6
2025-01-18 01:00:00;16.6;313.7;0.1;89.4
2025-01-18 02:00:00;16.8;312.2;0.2;90
2025-01-18 03:00:00;17.2;308.9;0.1;89.9
2025-01-18 04:00:00;18.2;277.7;0.2;90.5
2025-01-18 05:00:00;18.1;312;0.3;91.3
2025-01-18 06:00:00;17.8;310.2;0.4;92.2
2025-01-18 07:00:00;16.4;310.9;0.4;92.5
2025-01-18 08:00:00;16.5;330;0.8;93.1
2025-01-18 09:00:00;17.3;330.8;1.4;93.7
2025-01-18 10:00:00;16.3;311;2.2;94.5
2025-01-18 11:00:00;15.7;311.5;2.5;94.4
2025-01-18 12:00:00;17.1;280.6;2.9;95.1
2025-01-18 13:00:00;17.1;312.9;3.2;96
2025-01-18 14:00:00;19.9;188.3;2.6;97.7
2025-01-18 15:00:00;18.1;305.6;1.5;98.6
2025-01-18 16:00:00;17.7;300.8;0.6;98.4
2025-01-18 17:00:00;16.6;296.4;0.5;97
2025-01-18 18:00:00;16;293.4;0.9;96.3
2025-01-18 19:00:00;15.6;298.1;0.2;95.4
2025-01-18 20:00:00;14.2;300.9;0.2;94.4
2025-01-18 21:00:00;12.7;307.5;0.1;93.7
2025-01-18 22:00:00;11;323.2;0.2;93.2
2025-01-18 23:00:00;10.2;310.2;0.1;92.9
2025-01-19 00:00:00;6.8;325.6;0.1;93.9
2025-01-19 01:00:00;7.2;216.6;0;94
2025-01-19 02:00:00;6.3;278.3;0;94.3
2025-01-19 03:00:00;5.3;251.3;0;94.8
2025-01-19 04:00:00;5.1;235.4;0;95.7
2025-01-19 05:00:00;4.5;243.5;0;95.9
2025-01-19 06:00:00;3.8;247.9;0;95.3
2025-01-19 07:00:00;3.6;254.5;0;95.3
2025-01-19 08:00:00;3.7;210.4;0;93.8
2025-01-19 09:00:00;5.1;160.2;0;90.9
2025-01-19 10:00:00;5.4;105;0;87.8
2025-01-19 11:00:00;5.3;102.5;0;84.9
2025-01-19 12:00:00;5.3;118.8;0;81.8
2025-01-19 13:00:00;6;103.7;0;78.5
2025-01-19 14:00:00;6.4;93.3;0;77
2025-01-19 15:00:00;5.7;92.5;0;80
2025-01-19 16:00:00;3.6;103.6;0;88
2025-01-19 17:00:00;3.1;166.8;0;89.8
2025-01-19 18:00:00;3.7;179.6;0;91.4
2025-01-19 19:00:00;3.9;194.7;0;93.3
2025-01-19 20:00:00;4.1;212.8;0;94.6
2025-01-19 21:00:00;4.2;222;0;95.3
2025-01-19 22:00:00;4.2;228.4;0;95.5
2025-01-19 23:00:00;3.9;234.4;0;95.4
2025-01-20 00:00:00;3.6;194.2;0;96
2025-01-20 01:00:00;3.4;212;0;95.7
2025-01-20 02:00:00;3;213.4;0;96.3
2025-01-20 03:00:00;3.1;200.5;0;97.2
2025-01-20 04:00:00;4.1;209.7;0;97.5
2025-01-20 05:00:00;3.6;204.7;0;96.9
2025-01-20 06:00:00;4.7;241;0;96.4
2025-01-20 07:00:00;4.5;241.5;0;95.6
2025-01-20 08:00:00;3.1;222.5;0;92.5
2025-01-20 09:00:00;2.2;194.2;0;89.7
2025-01-20 10:00:00;4.7;103.5;0;84.5
2025-01-20 11:00:00;6.1;105.2;0;81.4
2025-01-20 12:00:00;3.9;133.6;0;79
2025-01-20 13:00:00;3.7;121.8;0;78
2025-01-20 14:00:00;4.6;104.3;0;79.6
2025-01-20 15:00:00;6.5;91.8;0;84.5
2025-01-20 16:00:00;5.2;116.2;0;91.4
2025-01-20 17:00:00;3.8;160.8;0;93.7
2025-01-20 18:00:00;4.2;195.2;0;93.7
2025-01-20 19:00:00;4.8;197.4;0;92.6
2025-01-20 20:00:00;4.8;209.3;0;91.2
2025-01-20 21:00:00;5;224.4;0;90.4
2025-01-20 22:00:00;5.2;228.6;0;90.5
2025-01-20 23:00:00;5.6;228.1;0;90.9
2025-01-21 00:00:00;5.8;221.7;0;90.5
2025-01-21 01:00:00;6;211.6;0;91
2025-01-21 02:00:00;6.3;214.8;0;91.7
2025-01-21 03:00:00;6.3;217.8;0;92.2
2025-01-21 04:00:00;6.6;220.9;0;92.2
2025-01-21 05:00:00;6.8;224.5;0;92.3
2025-01-21 06:00:00;7.5;238.3;0;93
2025-01-21 07:00:00;7.3;245.6;0;92.6
2025-01-21 08:00:00;6.3;224.2;0;88.7
2025-01-21 09:00:00;6.6;230.2;0;81.4
2025-01-21 10:00:00;9.1;234.7;0;75.4
2025-01-21 11:00:00;11;236;0;71.5
2025-01-21 12:00:00;11.8;267.5;0;69
2025-01-21 13:00:00;11.5;266.2;0;67.5
2025-01-21 14:00:00;10.2;271.4;0.1;68.4
2025-01-21 15:00:00;8;288.4;0.2;74.4
2025-01-21 16:00:00;5.9;306.6;0.1;83.6
2025-01-21 17:00:00;5.5;305.7;0.1;90.2
2025-01-21 18:00:00;5.3;269.8;0;92.8
2025-01-21 19:00:00;5.8;252.6;0;92.8
2025-01-21 20:00:00;6.5;247;0;92.8
2025-01-21 21:00:00;6.4;242.5;0;92.5
2025-01-21 22:00:00;6.2;242;0;92.6
2025-01-21 23:00:00;6.8;240.6;0;92.9
2025-01-22 00:00:00;8.2;238;0;90.6
2025-01-22 01:00:00;8.3;236.7;0;89.9
2025-01-22 02:00:00;8.5;234.5;0;89.3
2025-01-22 03:00:00;9.1;233.1;0;88.9
2025-01-22 04:00:00;9.5;232.5;0;88.9
2025-01-22 05:00:00;10;233.3;0;88.8
2025-01-22 06:00:00;9.9;233.4;0;88.6
2025-01-22 07:00:00;9.5;231.5;0;87.9
2025-01-22 08:00:00;10.3;230.7;0;83.8
2025-01-22 09:00:00;11.6;234.7;0;76.9
2025-01-22 10:00:00;12.2;237.3;0;72
2025-01-22 11:00:00;12.8;237.5;0;69.3
2025-01-22 12:00:00;12.9;238.7;0;67.6
2025-01-22 13:00:00;12.4;236.5;0;68.6
2025-01-22 14:00:00;11.2;234.8;0;70.3
2025-01-22 15:00:00;8.8;226;0;74
